"FCL_long","FCL_mean","FCL_short","Richness","Chain","Omnivory","Apparent","Exploitative"
5,3.25,2,17,0.381578947368421,0.0657894736842105,0.263157894736842,0.289473684210526
6,2.51666666666667,2,18,0.320754716981132,0.113207547169811,0.339622641509434,0.226415094339623
4,3,3,18,0.21505376344086,0.0860215053763441,0.333333333333333,0.365591397849462
5,2.91666666666667,2,18,0.337078651685393,0.0449438202247191,0.314606741573034,0.303370786516854
5,2.5,2,18,0.25,0.0583333333333333,0.333333333333333,0.358333333333333
7,2.97916666666667,2,18,0.290076335877863,0.083969465648855,0.305343511450382,0.320610687022901
5,3,3,19,0.318181818181818,0.0909090909090909,0.318181818181818,0.272727272727273
8,3.06111111111111,2,19,0.392307692307692,0.0538461538461538,0.346153846153846,0.207692307692308
4,2.4,2,19,0.232558139534884,0.0697674418604651,0.302325581395349,0.395348837209302
7,2.90277777777778,2,19,0.32,0.0971428571428571,0.308571428571429,0.274285714285714
7,2.88888888888889,2,19,0.326797385620915,0.0784313725490196,0.30718954248366,0.287581699346405
4,2.5,2,20,0.327272727272727,0.0545454545454545,0.409090909090909,0.209090909090909
5,3.125,2,20,0.288888888888889,0.0814814814814815,0.318518518518519,0.311111111111111
8,3.47916666666667,2,20,0.379084967320261,0.0718954248366013,0.274509803921569,0.274509803921569
5,3.28125,2,20,0.311377245508982,0.0898203592814371,0.269461077844311,0.329341317365269
5,3.27777777777778,3,20,0.306748466257669,0.104294478527607,0.251533742331288,0.337423312883436
6,2.71527777777778,2,21,0.271604938271605,0.0740740740740741,0.253086419753086,0.401234567901235
5,2.98888888888889,2,21,0.304878048780488,0.0792682926829268,0.304878048780488,0.310975609756098
6,3.75,3,21,0.318840579710145,0.0797101449275362,0.347826086956522,0.253623188405797
5,2.51851851851852,2,21,0.291139240506329,0.0886075949367089,0.30379746835443,0.316455696202532
6,3.375,3,21,0.37410071942446,0.0359712230215827,0.316546762589928,0.273381294964029
6,3.18518518518519,2,22,0.329608938547486,0.0837988826815642,0.251396648044693,0.335195530726257
8,3.72839506172839,3,22,0.351648351648352,0.0934065934065934,0.236263736263736,0.318681318681319
6,3.96666666666667,3,22,0.359090909090909,0.0636363636363636,0.245454545454545,0.331818181818182
5,2.77777777777778,2,22,0.289156626506024,0.0602409638554217,0.319277108433735,0.331325301204819
4,3,3,22,0.255924170616114,0.0853080568720379,0.289099526066351,0.369668246445498
6,4.175,4,23,0.392561983471074,0.0785123966942149,0.235537190082645,0.293388429752066
5,3.4625,3,23,0.351239669421488,0.0785123966942149,0.272727272727273,0.297520661157025
8,3.26388888888889,2,23,0.376404494382022,0.0898876404494382,0.275280898876405,0.258426966292135
8,3.49382716049383,3,23,0.369791666666667,0.0833333333333333,0.229166666666667,0.317708333333333
6,3.55555555555556,3,23,0.29957805907173,0.080168776371308,0.270042194092827,0.350210970464135
5,3.29222222222222,3,24,0.297071129707113,0.0794979079497908,0.255230125523013,0.368200836820084
6,3.30555555555556,2,24,0.317829457364341,0.0658914728682171,0.271317829457364,0.344961240310078
8,3.15222222222222,2,24,0.302788844621514,0.0677290836653386,0.370517928286853,0.258964143426295
7,2.87654320987654,2,24,0.390243902439024,0.0585365853658537,0.282926829268293,0.268292682926829
6,3.33333333333333,3,24,0.253968253968254,0.0912698412698413,0.30952380952381,0.345238095238095
7,3.085,2,25,0.347169811320755,0.0566037735849057,0.309433962264151,0.286792452830189
7,3.04166666666667,2,25,0.306501547987616,0.0743034055727554,0.278637770897833,0.340557275541796
7,3.45,3,25,0.336,0.056,0.332,0.276
7,3.41067708333333,3,25,0.335570469798658,0.0704697986577181,0.268456375838926,0.325503355704698
7,3.52777777777778,2,25,0.398190045248869,0.0452488687782805,0.285067873303167,0.271493212669683
9,3.51770833333333,2,26,0.34020618556701,0.0618556701030928,0.329896907216495,0.268041237113402
8,3.23214285714286,2,26,0.318181818181818,0.0880681818181818,0.275568181818182,0.318181818181818
6,3.2875,3,26,0.294294294294294,0.0780780780780781,0.285285285285285,0.342342342342342
8,3.76458333333333,2,26,0.342105263157895,0.0868421052631579,0.260526315789474,0.310526315789474
7,3.046875,2,26,0.259146341463415,0.0853658536585366,0.323170731707317,0.332317073170732
9,3.73189300411523,3,27,0.309226932668329,0.0872817955112219,0.28927680798005,0.314214463840399
9,3.64448302469136,3,27,0.351898734177215,0.0784810126582278,0.263291139240506,0.306329113924051
8,3.52333333333333,3,27,0.29585798816568,0.0887573964497041,0.292899408284024,0.322485207100592
6,3.23666666666667,2,27,0.307692307692308,0.0796703296703297,0.293956043956044,0.318681318681319
8,3.58703703703704,3,27,0.341040462427746,0.0722543352601156,0.260115606936416,0.326589595375723
8,3.24,2,28,0.315245478036176,0.0723514211886305,0.281653746770026,0.330749354005168
6,3.64222222222222,3,28,0.335012594458438,0.0705289672544081,0.26448362720403,0.329974811083123
5,3.37037037037037,3,28,0.28804347826087,0.0706521739130435,0.282608695652174,0.358695652173913
8,3.46423611111111,2,28,0.33729216152019,0.0783847980997625,0.285035629453682,0.299287410926366
8,3.47708333333333,3,28,0.332535885167464,0.0837320574162679,0.282296650717703,0.301435406698565
6,3.38333333333333,3,29,0.300668151447661,0.0734966592427617,0.300668151447661,0.325167037861915
7,3.29944444444444,2,29,0.304621848739496,0.0714285714285714,0.289915966386555,0.334033613445378
9,3.16514756944444,2,29,0.340540540540541,0.0648648648648649,0.308108108108108,0.286486486486487
7,3.42592592592593,3,29,0.329571106094808,0.072234762979684,0.261851015801354,0.336343115124153
8,3.54691358024691,3,29,0.323008849557522,0.0774336283185841,0.27212389380531,0.327433628318584
9,3.48958333333333,3,30,0.32156862745098,0.0784313725490196,0.296078431372549,0.303921568627451
8,3.44388020833333,3,30,0.308285163776493,0.0770712909441233,0.289017341040462,0.325626204238921
9,3.42555555555556,2,30,0.320284697508897,0.0818505338078292,0.279359430604982,0.318505338078292
8,3.35625,2,30,0.317647058823529,0.0803921568627451,0.301960784313725,0.3
9,3.68259259259259,3,30,0.341113105924596,0.0807899461400359,0.258527827648115,0.319569120287253
9,3.30625,2,31,0.312387791741472,0.0771992818671454,0.290843806104129,0.319569120287253
9,3.52175925925926,3,31,0.333333333333333,0.0763500931098696,0.2756052141527,0.314711359404097
9,3.39736111111111,2,31,0.322469982847341,0.0771869639794168,0.283018867924528,0.317324185248714
9,3.60486111111111,3,31,0.330341113105925,0.0789946140035907,0.272890484739677,0.317773788150808
8,3.52112268518519,3,31,0.321428571428571,0.0789473684210526,0.281954887218045,0.317669172932331
8,2.85190848214286,2,32,0.291181364392679,0.0965058236272879,0.284525790349418,0.327787021630616
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
2,1.5,1,5,0.2,0.2,0.2,0.4
1,1,1,5,NA,NA,NA,NA
2,2,2,5,0.333333333333333,0,0.166666666666667,0.5
2,1.5,1,5,0.333333333333333,0.333333333333333,0.333333333333333,0
2,1.5,1,5,0.333333333333333,0.333333333333333,0.333333333333333,0
2,2,2,6,0.5,0,0,0.5
1,1,1,6,NA,NA,NA,NA
2,2,2,6,0.375,0,0.125,0.5
2,2,2,6,0.428571428571429,0,0.142857142857143,0.428571428571429
1,1,1,6,0,0,0,1
1,1,1,7,0,0,0.5,0.5
2,1.5,1,7,0.333333333333333,0,0.666666666666667,0
1,1,1,7,0,0,1,0
1,1,1,7,NA,NA,NA,NA
1,1,1,7,0,0,0.5,0.5
3,1.5,1,8,0.444444444444444,0,0.555555555555556,0
2,2,2,8,1,0,0,0
2,2,2,8,0.6,0,0.2,0.2
2,1.5,1,8,0.166666666666667,0,0.166666666666667,0.666666666666667
3,2.25,2,8,0.318181818181818,0.0454545454545455,0.272727272727273,0.363636363636364
3,2.5,2,9,0.375,0.25,0,0.375
2,2,2,9,0.25,0.25,0,0.5
4,2.75,2,9,0.636363636363636,0,0.181818181818182,0.181818181818182
4,3.16666666666667,2,9,0.6,0.0666666666666667,0.2,0.133333333333333
2,1.5,1,9,0.285714285714286,0,0.285714285714286,0.428571428571429
3,1.83333333333333,1,10,0.214285714285714,0.214285714285714,0.428571428571429,0.142857142857143
3,1.5,1,10,0.210526315789474,0.105263157894737,0.578947368421053,0.105263157894737
2,2,2,10,0.357142857142857,0,0.285714285714286,0.357142857142857
2,1.5,1,10,0.25,0,0.25,0.5
3,2.25,2,10,0.24390243902439,0.0975609756097561,0.341463414634146,0.317073170731707
4,2.75,2,11,0.434782608695652,0.0434782608695652,0.217391304347826,0.304347826086957
3,2.11111111111111,2,11,0.4,0.1,0.25,0.25
2,1.5,1,11,0.166666666666667,0,0.555555555555556,0.277777777777778
3,2.5,2,11,0.28,0.12,0.28,0.32
3,2,2,11,0.217391304347826,0.130434782608696,0.391304347826087,0.260869565217391
4,2.5,2,12,0.35,0.15,0.35,0.15
3,1.875,1,12,0.210526315789474,0.0789473684210526,0.263157894736842,0.447368421052632
2,2,2,12,0.25,0,0.416666666666667,0.333333333333333
3,2.33333333333333,2,12,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429
3,1.66666666666667,1,12,0.136363636363636,0.0454545454545455,0.318181818181818,0.5
3,2.5,2,13,0.326923076923077,0.115384615384615,0.25,0.307692307692308
3,1.88888888888889,1,13,0.409090909090909,0.0909090909090909,0.318181818181818,0.181818181818182
3,2.33333333333333,2,13,0.346153846153846,0.0384615384615385,0.384615384615385,0.230769230769231
4,2.26666666666667,2,13,0.319148936170213,0.127659574468085,0.319148936170213,0.234042553191489
3,1.58333333333333,1,13,0.2,0.1,0.45,0.25
3,2.24,2,14,0.271428571428571,0.0571428571428571,0.4,0.271428571428571
2,2,2,14,0.151515151515152,0,0.272727272727273,0.575757575757576
4,2.3,2,14,0.196078431372549,0.176470588235294,0.274509803921569,0.352941176470588
3,2.38888888888889,2,14,0.294117647058824,0.0588235294117647,0.235294117647059,0.411764705882353
4,2,2,14,0.289473684210526,0.0526315789473684,0.315789473684211,0.342105263157895
3,2.0625,2,15,0.380952380952381,0.0714285714285714,0.380952380952381,0.166666666666667
6,3.1875,2,15,0.423728813559322,0.0677966101694915,0.254237288135593,0.254237288135593
5,3,3,15,0.341463414634146,0.195121951219512,0.292682926829268,0.170731707317073
3,2,2,15,0.262295081967213,0.0819672131147541,0.245901639344262,0.409836065573771
3,1.83333333333333,1,15,0.192307692307692,0.115384615384615,0.192307692307692,0.5
6,2.625,2,16,0.349056603773585,0.122641509433962,0.245283018867925,0.283018867924528
5,2.24,1,16,0.315315315315315,0.117117117117117,0.261261261261261,0.306306306306306
2,2,2,16,0.2,0.04,0.32,0.44
5,3,3,16,0.321100917431193,0.0825688073394495,0.339449541284404,0.256880733944954
3,2.25,2,16,0.288888888888889,0.0666666666666667,0.355555555555556,0.288888888888889
4,2.58333333333333,2,17,0.294117647058824,0.102941176470588,0.338235294117647,0.264705882352941
3,2.11111111111111,2,17,0.179487179487179,0.102564102564103,0.256410256410256,0.461538461538462
4,2.5,2,17,0.320754716981132,0.0754716981132075,0.226415094339623,0.377358490566038
4,2.33333333333333,2,17,0.293333333333333,0.146666666666667,0.28,0.28
4,2.48,2,17,0.362745098039216,0.117647058823529,0.313725490196078,0.205882352941176
6,2.47222222222222,2,18,0.313131313131313,0.111111111111111,0.282828282828283,0.292929292929293
4,2.66666666666667,2,18,0.287128712871287,0.108910891089109,0.148514851485149,0.455445544554455
4,2.53125,2,18,0.364485981308411,0.0560747663551402,0.345794392523364,0.233644859813084
4,2.16666666666667,2,18,0.245614035087719,0.0526315789473684,0.245614035087719,0.456140350877193
6,3.34375,2,18,0.391666666666667,0.0416666666666667,0.291666666666667,0.275
5,2.6625,2,19,0.355555555555556,0.0888888888888889,0.333333333333333,0.222222222222222
3,2.16666666666667,2,19,0.235849056603774,0.10377358490566,0.349056603773585,0.311320754716981
5,2.5625,2,19,0.255474452554745,0.116788321167883,0.255474452554745,0.372262773722628
5,2.27678571428571,2,19,0.291666666666667,0.104166666666667,0.364583333333333,0.239583333333333
4,1.97333333333333,1,19,0.248,0.104,0.272,0.376
4,2.16666666666667,2,20,0.215909090909091,0.0909090909090909,0.261363636363636,0.431818181818182
7,2.74189814814815,2,20,0.295774647887324,0.107981220657277,0.272300469483568,0.323943661971831
5,2.94444444444444,2,20,0.266666666666667,0.0518518518518519,0.251851851851852,0.42962962962963
8,3.23444444444444,2,20,0.37012987012987,0.0844155844155844,0.24025974025974,0.305194805194805
6,2.46875,2,20,0.248618784530387,0.104972375690608,0.325966850828729,0.320441988950276
4,2.40277777777778,2,21,0.273584905660377,0.113207547169811,0.311320754716981,0.30188679245283
6,2.73888888888889,2,21,0.272727272727273,0.0909090909090909,0.237373737373737,0.398989898989899
6,2.11481481481481,1,21,0.261437908496732,0.117647058823529,0.254901960784314,0.366013071895425
7,3.84907407407407,3,21,0.351485148514851,0.0940594059405941,0.217821782178218,0.336633663366337
5,2.16825396825397,2,21,0.239263803680982,0.128834355828221,0.282208588957055,0.349693251533742
7,3.16015625,2,22,0.373417721518987,0.0759493670886076,0.284810126582278,0.265822784810127
5,2.44444444444444,2,22,0.25,0.112068965517241,0.349137931034483,0.288793103448276
5,2.9125,2,22,0.326530612244898,0.0663265306122449,0.214285714285714,0.392857142857143
5,2.57440476190476,2,22,0.303738317757009,0.0747663551401869,0.289719626168224,0.331775700934579
7,3.5,3,22,0.319230769230769,0.123076923076923,0.257692307692308,0.3
7,2.83333333333333,2,23,0.306878306878307,0.111111111111111,0.296296296296296,0.285714285714286
5,2.325,2,23,0.276699029126214,0.0970873786407767,0.315533980582524,0.310679611650485
7,3.55555555555556,2,23,0.338235294117647,0.0735294117647059,0.264705882352941,0.323529411764706
4,3,3,23,0.278260869565217,0.0782608695652174,0.373913043478261,0.269565217391304
8,3,3,23,0.301724137931034,0.103448275862069,0.254310344827586,0.34051724137931
5,2.43809523809524,2,24,0.291666666666667,0.0916666666666667,0.2875,0.329166666666667
6,3.125,2,24,0.303921568627451,0.0637254901960784,0.269607843137255,0.362745098039216
4,3,3,24,0.274509803921569,0.0915032679738562,0.300653594771242,0.333333333333333
6,2.39257369614512,1,24,0.267399267399267,0.0915750915750916,0.3003663003663,0.340659340659341
6,3.1494708994709,3,24,0.308,0.104,0.236,0.352
6,3.00619047619048,3,25,0.301960784313725,0.0784313725490196,0.266666666666667,0.352941176470588
6,2.48611111111111,2,25,0.293388429752066,0.107438016528926,0.297520661157025,0.301652892561983
5,3.03799603174603,2,25,0.303754266211604,0.0819112627986348,0.283276450511945,0.331058020477816
6,2.625,2,25,0.263636363636364,0.1,0.286363636363636,0.35
8,2.94339682539683,2,25,0.320557491289199,0.0940766550522648,0.247386759581882,0.337979094076655
8,2.81212797619048,2,26,0.301047120418848,0.112565445026178,0.269633507853403,0.316753926701571
7,2.53557823129252,2,26,0.276527331189711,0.0803858520900322,0.308681672025723,0.334405144694534
6,2.68016581632653,2,26,0.277611940298507,0.0955223880597015,0.295522388059701,0.33134328358209
8,2.70136054421769,2,26,0.281420765027322,0.120218579234973,0.30327868852459,0.295081967213115
8,2.7203089569161,2,26,0.264044943820225,0.117977528089888,0.292134831460674,0.325842696629214
8,2.86997354497354,2,27,0.307125307125307,0.105651105651106,0.262899262899263,0.324324324324324
7,2.51180555555556,2,27,0.283333333333333,0.0733333333333333,0.28,0.363333333333333
7,2.35496031746032,1,27,0.266025641025641,0.0769230769230769,0.314102564102564,0.342948717948718
8,2.72112268518519,2,27,0.307328605200946,0.122931442080378,0.281323877068558,0.288416075650118
6,2.15963955026455,1,27,0.238532110091743,0.100917431192661,0.275229357798165,0.385321100917431
7,2.86409459021704,2,28,0.278728606356968,0.0953545232273839,0.28361858190709,0.342298288508557
6,2.44775132275132,2,28,0.259162303664921,0.102094240837696,0.285340314136126,0.353403141361257
7,2.79548374905518,2,28,0.314356435643564,0.0965346534653465,0.254950495049505,0.334158415841584
8,3,3,28,0.299212598425197,0.108267716535433,0.27755905511811,0.31496062992126
6,2.67361111111111,2,28,0.296398891966759,0.0803324099722992,0.290858725761773,0.332409972299169
7,3.13109410430839,2,29,0.321167883211679,0.097323600973236,0.253041362530414,0.328467153284672
8,2.75451388888889,2,29,0.290187891440501,0.102296450939457,0.2839248434238,0.323590814196242
8,2.85231770833333,2,29,0.304780876494024,0.099601593625498,0.288844621513944,0.306772908366534
8,2.67313368055556,2,29,0.308707124010554,0.0949868073878628,0.311345646437995,0.284960422163588
8,3.19166997354497,2,29,0.311659192825112,0.100896860986547,0.260089686098655,0.327354260089686
7,2.59404407596372,2,30,0.298165137614679,0.0917431192660551,0.314220183486239,0.295871559633028
8,3.24444241982507,2,30,0.298039215686275,0.0862745098039216,0.268627450980392,0.347058823529412
8,2.73789304610733,2,30,0.289079229122056,0.0856531049250535,0.282655246252677,0.342612419700214
8,2.75684523809524,2,30,0.315245478036176,0.0981912144702842,0.304909560723514,0.281653746770026
7,2.87304067460317,2,30,0.29038854805726,0.0961145194274029,0.286298568507157,0.32719836400818
8,2.84849826388889,2,31,0.296160877513711,0.0950639853747715,0.287020109689214,0.321755027422303
8,2.77127149470899,2,31,0.284684684684685,0.100900900900901,0.282882882882883,0.331531531531532
8,2.56623795351474,1,31,0.280442804428044,0.0996309963099631,0.287822878228782,0.33210332103321
8,2.85190848214286,2,31,0.287958115183246,0.0994764397905759,0.294938917975567,0.317626527050611
8,2.8297264739229,2,31,0.287545787545788,0.100732600732601,0.285714285714286,0.326007326007326
12,5.33333333333333,5,32,0.335854765506808,0.0907715582450832,0.301059001512859,0.27231467473525
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,0,0,1,0
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
2,2,2,4,0.5,0,0.25,0.25
1,1,1,5,0,0,0,1
1,1,1,5,NA,NA,NA,NA
1,1,1,5,0,0,0,1
1,1,1,5,NA,NA,NA,NA
3,2.5,2,5,0.5,0.25,0,0.25
1,1,1,6,NA,NA,NA,NA
1,1,1,6,NA,NA,NA,NA
2,2,2,6,1,0,0,0
2,2,2,6,1,0,0,0
2,1.66666666666667,1,6,0.25,0.25,0.5,0
1,1,1,7,NA,NA,NA,NA
1,1,1,7,NA,NA,NA,NA
1,1,1,7,0,0,0.8,0.2
1,1,1,7,0,0,0.142857142857143,0.857142857142857
2,2,2,7,1,0,0,0
2,2,2,8,0.6,0,0.1,0.3
2,2,2,8,0.285714285714286,0,0.285714285714286,0.428571428571429
2,1.33333333333333,1,8,0,0.166666666666667,0.333333333333333,0.5
3,3,3,8,0.4,0,0.2,0.4
