N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
64,4,0.13,2,0.5,1,23,0.377118644,0.059322034,0.258474576,0.305084746,6
16,8,0.13,10,0.1,2,10,0.333333333,0.066666667,0.4,0.2,2
16,4,0.12,0.1,0.4,1,5,NA,NA,NA,NA,1
64,8,0.1,10,0.5,1,6,0.75,0,0,0.25,4
64,2,0.09,1,0.6,2,18,0.293478261,0.304347826,0.097826087,0.304347826,7
64,8,0.12,0.1,0.8,2,25,0.225274725,0.090659341,0.291208791,0.392857143,5
24,6,0.1,1,0.7,1.5,3,0,0,1,0,1
24,8,0.1,10,0.2,1.25,10,0.466666667,0.066666667,0.2,0.266666667,3
16,6,0.13,0.1,0.3,0.75,8,0.066666667,0.2,0.466666667,0.266666667,2
16,2,0.11,0.1,0.3,1.75,6,0.5,0,0,0.5,2
16,2,0.12,1,0.2,1.75,9,0.611111111,0.055555556,0.111111111,0.222222222,4
48,6,0.11,2,0.2,1.25,20,0.345360825,0.092783505,0.237113402,0.324742268,4
24,6,0.11,2,0.7,1,6,0.5,0,0,0.5,2
48,2,0.12,0.5,0.8,0.75,0,NA,NA,NA,NA,-1
64,8,0.11,1,0.1,0.5,23,0.289855072,0.043478261,0.297101449,0.369565217,5
24,4,0.09,2,0.5,0.5,0,NA,NA,NA,NA,-1
48,8,0.12,1,0.9,1.5,19,0.385826772,0.023622047,0.299212598,0.291338583,6
48,4,0.1,0.5,0.5,1.25,16,0.269230769,0.141025641,0.256410256,0.333333333,5
64,2,0.12,1,0.5,1.25,5,0.5,0,0.25,0.25,2
24,8,0.1,1,0.5,1,8,0,0,0.777777778,0.222222222,1
16,4,0.09,1,0.9,1.5,4,NA,NA,NA,NA,1
48,6,0.09,10,0.4,2,30,0.339233038,0.076696165,0.250737463,0.333333333,9
64,6,0.13,0.1,0.8,1.25,6,NA,NA,NA,NA,1
24,8,0.12,2,0.7,1,6,0,0,0.5,0.5,1
16,8,0.1,0.1,0.4,0.75,7,0,0,0.4,0.6,1
64,6,0.11,2,0.7,1.75,7,NA,NA,NA,NA,1
64,6,0.11,0.5,0.5,2,24,0.176724138,0.142241379,0.297413793,0.38362069,5
16,8,0.13,0.1,0.8,1.75,5,0.333333333,0,0.333333333,0.333333333,2
48,2,0.13,2,0.3,2,18,0.348623853,0.091743119,0.321100917,0.23853211,6
24,2,0.09,0.1,0.8,0.75,4,0.5,0,0,0.5,2
32,2,0.13,0.5,0.1,1.5,10,0.24137931,0.137931034,0.172413793,0.448275862,3
24,6,0.13,10,0.1,0.5,6,0.2,0,0.6,0.2,2
64,4,0.09,0.5,0.7,1.25,15,0.282051282,0.08974359,0.307692308,0.320512821,6
48,4,0.09,0.5,0.9,1,5,0,0,0,1,1
16,8,0.1,1,0.7,1,4,0,0,1,0,1
64,8,0.12,1,0.2,1.5,33,0.221568627,0.133333333,0.268627451,0.376470588,6
16,6,0.12,2,0.2,1.5,8,0,0,0.75,0.25,1
32,8,0.1,0.5,0.9,1.75,8,0.153846154,0.076923077,0.538461538,0.230769231,2
48,2,0.13,0.1,0.4,1,13,0.416666667,0.133333333,0.216666667,0.233333333,4
16,2,0.13,0.5,0.1,1.5,10,0.333333333,0.133333333,0.2,0.333333333,3
32,2,0.09,10,0.6,0.75,2,NA,NA,NA,NA,0
32,8,0.1,2,0.6,1,8,0.625,0,0.25,0.125,3
64,2,0.11,0.5,0.4,1,0,NA,NA,NA,NA,-1
48,4,0.12,0.5,0.2,0.5,9,1,0,0,0,4
32,8,0.12,1,0.9,1.25,8,0,0.083333333,0.083333333,0.833333333,2
64,2,0.09,2,0.6,1.5,9,0.307692308,0,0.153846154,0.538461538,2
24,4,0.11,10,0.5,0.25,1,NA,NA,NA,NA,0
64,6,0.11,2,0.8,0.75,6,NA,NA,NA,NA,1
64,8,0.1,10,0.9,1.25,16,0.284210526,0.084210526,0.357894737,0.273684211,5
48,6,0.13,1,0.9,1.5,10,0.5,0.1,0.2,0.2,4
32,6,0.12,0.1,0.5,1.25,10,0.5,0.25,0.15,0.1,5
24,4,0.09,0.1,0.8,1.25,0,NA,NA,NA,NA,-1
24,8,0.13,1,0.9,1.75,10,0.176470588,0.117647059,0.176470588,0.529411765,2
64,8,0.1,0.5,0.9,0.75,4,0,0,0.5,0.5,1
24,4,0.1,10,0.4,1.5,5,1,0,0,0,2
24,2,0.09,10,0.9,0.75,2,NA,NA,NA,NA,1
64,8,0.13,1,0.5,1.25,23,0.303405573,0.120743034,0.253869969,0.321981424,6
32,2,0.12,0.5,0.5,1,3,0,0,1,0,1
16,2,0.09,1,0.7,1.5,1,NA,NA,NA,NA,0
32,4,0.13,1,0.9,2,9,0.303030303,0.151515152,0.090909091,0.454545455,4
16,2,0.11,10,0.9,1.75,1,NA,NA,NA,NA,0
64,4,0.1,0.5,0.6,1.75,23,0.198347107,0.103305785,0.318181818,0.380165289,5
32,6,0.1,10,0.2,2,16,0.406593407,0.054945055,0.241758242,0.296703297,5
32,6,0.13,2,0.6,0.5,7,0.444444444,0.111111111,0.222222222,0.222222222,3
48,4,0.1,0.5,0.4,0.75,7,0.4,0,0.4,0.2,2
24,2,0.1,0.1,0.7,1.75,2,NA,NA,NA,NA,0
16,4,0.13,2,0.2,0.25,2,NA,NA,NA,NA,0
16,6,0.1,1,0.4,1.25,8,0,0.272727273,0.227272727,0.5,2
48,4,0.12,0.5,0.4,0.75,6,0.5,0,0.5,0,2
64,2,0.09,0.5,0.2,0.75,10,0.555555556,0,0.055555556,0.388888889,3
24,6,0.13,0.5,0.2,1.25,6,0.307692308,0.076923077,0.230769231,0.384615385,3
24,8,0.1,0.1,0.7,0.25,3,NA,NA,NA,NA,1
48,6,0.11,2,0.4,1.25,10,0.375,0.0625,0.3125,0.25,4
48,4,0.1,0.5,0.1,1,27,0.359183673,0.130612245,0.269387755,0.240816327,7
64,8,0.12,10,0.4,1.25,26,0.276485788,0.108527132,0.330749354,0.284237726,6
32,8,0.1,0.5,0.2,1.25,11,0.357142857,0.035714286,0.357142857,0.25,3
48,2,0.1,1,0.3,1.75,15,0.414634146,0.073170732,0.195121951,0.317073171,5
48,8,0.12,0.1,0.6,2,21,0.252873563,0.122605364,0.245210728,0.379310345,4
48,8,0.13,1,0.2,1.75,30,0.364978903,0.088607595,0.265822785,0.280590717,7
48,2,0.12,10,0.4,0.5,2,NA,NA,NA,NA,1
32,2,0.1,2,0.7,1,2,NA,NA,NA,NA,0
48,4,0.09,1,0.7,0.25,2,NA,NA,NA,NA,1
24,8,0.09,0.1,0.1,1,11,0.142857143,0.071428571,0.321428571,0.464285714,3
64,6,0.1,1,0.3,1.5,36,0.3515625,0.06875,0.2421875,0.3375,7
32,4,0.09,0.5,0.7,0.5,3,0,0,0,1,1
64,4,0.12,1,0.1,1,33,0.242658423,0.077279753,0.292117465,0.387944359,8
24,6,0.13,0.1,0.2,2,14,0.303797468,0.189873418,0.329113924,0.17721519,5
32,4,0.12,2,0.4,0.75,9,0.222222222,0.074074074,0.444444444,0.259259259,3
64,8,0.12,2,0.9,0.25,5,0.5,0,0.25,0.25,3
48,2,0.1,0.5,0.6,2,16,0.272727273,0.090909091,0.212121212,0.424242424,4
48,8,0.12,2,0.5,0.75,7,0.428571429,0.142857143,0.071428571,0.357142857,3
24,8,0.09,2,0.2,0.25,7,0,0,1,0,1
64,6,0.13,1,0.3,1.5,32,0.325072886,0.083090379,0.297376093,0.294460641,6
64,2,0.1,0.5,0.2,1,9,0.321428571,0.142857143,0.214285714,0.321428571,4
24,8,0.13,0.1,0.8,1,13,0.232323232,0.090909091,0.404040404,0.272727273,3
64,6,0.11,10,0.1,0.25,9,0.255813953,0.069767442,0.418604651,0.255813953,2
64,2,0.11,1,0.9,0.75,1,NA,NA,NA,NA,0
32,6,0.11,10,0.4,1,12,0.111111111,0.074074074,0.444444444,0.37037037,3
24,2,0.13,2,0.8,0.25,0,NA,NA,NA,NA,-1
48,2,0.12,0.5,0.5,0.75,1,NA,NA,NA,NA,0
16,4,0.13,0.1,0.7,1.75,6,0.5,0.166666667,0.166666667,0.166666667,2
32,4,0.13,10,0.8,0.75,0,NA,NA,NA,NA,-1
48,8,0.1,0.1,0.4,0.75,13,0.322580645,0.032258065,0.258064516,0.387096774,3
48,8,0.1,2,0.2,0.25,6,0.6,0.2,0.2,0,4
24,6,0.09,2,0.1,1.75,18,0.248,0.12,0.296,0.336,3
48,6,0.1,10,0.2,0.5,10,0.266666667,0,0.266666667,0.466666667,3
64,6,0.12,1,0.7,2,20,0.262948207,0.091633466,0.338645418,0.306772908,4
16,6,0.13,0.1,0.3,1,6,0,0,1,0,1
64,6,0.11,0.5,0.4,1.5,25,0.221052632,0.080701754,0.266666667,0.431578947,5
64,8,0.13,2,0.2,2,31,0.266138165,0.129105323,0.302378256,0.302378256,7
16,8,0.09,10,0.6,1.5,6,0,0.25,0.5,0.25,2
32,2,0.13,0.1,0.7,1,1,NA,NA,NA,NA,0
32,4,0.13,1,0.7,1.5,7,0.555555556,0,0.222222222,0.222222222,3
24,4,0.11,1,0.3,0.5,4,0,0,0.5,0.5,1
48,8,0.13,2,0.7,0.25,0,NA,NA,NA,NA,-1
48,4,0.11,1,0.9,0.25,0,NA,NA,NA,NA,-1
32,4,0.12,1,0.6,1.75,8,0.222222222,0.111111111,0.111111111,0.555555556,2
48,6,0.09,0.5,0.7,1.25,9,0.285714286,0.047619048,0.285714286,0.380952381,2
16,2,0.09,2,0.9,1.25,1,NA,NA,NA,NA,0
48,6,0.09,2,0.8,2,18,0.342592593,0.111111111,0.333333333,0.212962963,6
16,2,0.13,0.1,0.4,0.75,1,NA,NA,NA,NA,0
32,8,0.09,0.5,0.6,1.5,10,0.5,0.1,0.133333333,0.266666667,4
32,2,0.1,0.1,0.7,0.5,3,0,1,0,0,2
64,6,0.12,10,0.3,1,28,0.271966527,0.077405858,0.267782427,0.382845188,6
64,8,0.13,2,0.1,2,51,0.310526316,0.092105263,0.322932331,0.27443609,9
16,6,0.11,0.5,0.7,1,5,0.5,0,0,0.5,2
16,8,0.09,0.5,0.1,1.25,9,0,0.285714286,0.714285714,0,2
24,8,0.13,0.5,0.5,1,10,0.357142857,0.142857143,0.25,0.25,3
32,6,0.1,1,0.7,1.75,6,0,0,0.2,0.8,1
48,6,0.09,0.1,0.4,0.25,4,0.666666667,0,0.333333333,0,2
16,2,0.11,1,0.1,1,9,0.388888889,0.111111111,0.166666667,0.333333333,4
32,6,0.09,2,0.9,0.75,8,0,0,0,1,1
32,4,0.09,1,0.9,0.5,0,NA,NA,NA,NA,-1
24,8,0.12,2,0.3,1.75,12,0.409090909,0.045454545,0.318181818,0.227272727,3
64,2,0.13,1,0.2,1,31,0.303797468,0.086799277,0.206148282,0.403254973,7
16,2,0.13,0.5,0.1,0.75,2,NA,NA,NA,NA,0
24,6,0.12,0.1,0.5,2,10,0.111111111,0,0.333333333,0.555555556,2
24,8,0.11,0.1,0.4,1,5,NA,NA,NA,NA,0
24,6,0.13,2,0.8,1,2,NA,NA,NA,NA,0
32,2,0.09,0.1,0.1,0.5,6,0,0.2,0.4,0.4,2
32,8,0.12,1,0.9,0.5,1,NA,NA,NA,NA,0
32,8,0.12,2,0.8,1.75,10,0.304347826,0.086956522,0.173913043,0.434782609,2
64,2,0.11,0.5,0.2,1.75,42,0.311136625,0.044776119,0.285878301,0.358208955,9
32,4,0.11,10,0.1,0.75,1,NA,NA,NA,NA,0
24,6,0.09,0.5,0.8,0.75,5,0,0,1,0,1
16,2,0.13,10,0.1,0.5,2,NA,NA,NA,NA,1
64,4,0.11,1,0.1,1.75,39,0.329100529,0.093121693,0.294179894,0.283597884,10
48,6,0.12,0.5,0.1,1.25,32,0.274111675,0.090101523,0.323604061,0.312182741,8
48,6,0.12,10,0.5,1,26,0.296954315,0.131979695,0.304568528,0.266497462,7
16,8,0.09,0.1,0.6,1.25,9,0.130434783,0.217391304,0.52173913,0.130434783,2
24,8,0.12,1,0.6,1.75,10,0.127659574,0.063829787,0.468085106,0.340425532,2
16,6,0.1,0.5,0.2,2,8,0.047619048,0.095238095,0.380952381,0.476190476,2
16,6,0.1,0.5,0.9,0.75,3,NA,NA,NA,NA,1
64,4,0.11,0.1,0.2,0.5,19,0.389937107,0.113207547,0.245283019,0.251572327,5
32,8,0.13,2,0.5,1.25,13,0.09375,0.15625,0.4375,0.3125,2
24,4,0.11,2,0.6,0.75,1,NA,NA,NA,NA,0
64,8,0.1,1,0.2,1,33,0.268792711,0.047835991,0.339407745,0.343963554,6
24,4,0.13,2,0.6,2,6,0.75,0,0,0.25,3
64,2,0.13,10,0.2,2,41,0.328903654,0.088039867,0.306478405,0.276578073,9
64,6,0.11,10,0.8,1.25,25,0.353612167,0.079847909,0.247148289,0.319391635,7
16,2,0.11,10,0.3,2,4,0.666666667,0,0,0.333333333,2
64,2,0.12,0.5,0.7,1.75,19,0.338709677,0.064516129,0.266129032,0.330645161,6
48,6,0.09,2,0.6,0.75,15,0.361111111,0.101851852,0.305555556,0.231481481,5
64,2,0.11,2,0.1,1,31,0.26716141,0.113172542,0.228200371,0.391465677,7
64,8,0.12,2,0.6,1,28,0.276346604,0.06557377,0.264637002,0.393442623,5
16,4,0.13,0.5,0.2,0.75,4,0.5,0,0,0.5,2
16,4,0.09,0.5,0.2,0.5,2,NA,NA,NA,NA,0
16,2,0.1,0.1,0.7,0.25,0,NA,NA,NA,NA,-1
24,4,0.1,0.1,0.9,1.75,6,0,0,0.2,0.8,1
32,2,0.12,2,0.8,1.5,2,NA,NA,NA,NA,0
16,8,0.11,0.5,0.8,0.5,2,NA,NA,NA,NA,0
48,2,0.1,2,0.6,1.5,8,0.44,0.2,0.12,0.24,4
64,8,0.11,0.5,0.5,1.25,28,0.326621924,0.109619687,0.210290828,0.353467562,6
48,2,0.13,2,0.8,0.5,6,0,0.230769231,0,0.769230769,2
16,6,0.11,10,0.4,0.75,4,NA,NA,NA,NA,1
64,8,0.12,2,0.8,0.75,1,NA,NA,NA,NA,0
32,6,0.13,0.1,0.2,1.25,7,0.444444444,0.111111111,0.111111111,0.333333333,2
16,2,0.13,0.5,0.9,2,1,NA,NA,NA,NA,0
16,2,0.09,2,0.8,1,3,0,0,0,1,1
64,2,0.1,0.5,0.9,0.5,0,NA,NA,NA,NA,-1
64,6,0.09,0.1,0.5,2,35,0.28125,0.0796875,0.3328125,0.30625,7
24,4,0.09,1,0.7,0.75,4,NA,NA,NA,NA,1
48,6,0.12,2,0.5,1.5,25,0.313218391,0.109195402,0.316091954,0.261494253,8
48,6,0.11,0.5,0.5,1,18,0.367924528,0.047169811,0.216981132,0.367924528,6
64,4,0.1,1,0.8,0.25,1,NA,NA,NA,NA,0
48,4,0.09,0.5,0.7,1,12,0.274509804,0.117647059,0.274509804,0.333333333,4
24,8,0.09,0.1,0.5,0.5,2,NA,NA,NA,NA,0
48,2,0.11,2,0.9,1.25,4,0,0,0,1,1
24,6,0.1,1,0.5,0.75,8,0,0,0.5,0.5,1
32,8,0.13,10,0.2,0.25,3,NA,NA,NA,NA,0
48,6,0.12,0.5,0.8,1.25,11,0,0,0.34375,0.65625,1
24,4,0.12,10,0.5,1,2,NA,NA,NA,NA,1
24,2,0.1,0.1,0.3,1.25,2,NA,NA,NA,NA,1
24,4,0.09,0.5,0.7,1.25,9,0.368421053,0,0.315789474,0.315789474,4
24,8,0.11,0.5,0.1,0.25,3,NA,NA,NA,NA,1
64,8,0.12,1,0.1,1.75,49,0.233935743,0.084839357,0.329819277,0.351405622,9
48,2,0.1,0.5,0.2,1.25,8,0.25,0.208333333,0.166666667,0.375,3
32,4,0.11,1,0.5,1.5,12,0.25,0.05,0.2,0.5,2
48,6,0.12,2,0.2,1.25,13,0.428571429,0.166666667,0.214285714,0.19047619,5
64,4,0.11,1,0.8,0.25,0,NA,NA,NA,NA,-1
48,6,0.1,1,0.1,0.25,13,0.328947368,0.105263158,0.171052632,0.394736842,4
64,2,0.09,10,0.2,1.25,22,0.362962963,0.074074074,0.214814815,0.348148148,6
32,2,0.11,0.5,0.8,1.75,12,0.522727273,0.159090909,0.181818182,0.136363636,7
24,6,0.1,0.1,0.4,2,9,0.05,0.15,0.45,0.35,2
64,4,0.13,0.5,0.4,1.5,38,0.345945946,0.074324324,0.267567568,0.312162162,8
16,4,0.1,10,0.9,1.25,4,NA,NA,NA,NA,1
24,2,0.13,10,0.8,2,0,NA,NA,NA,NA,-1
48,2,0.12,1,0.7,2,6,0.5,0,0.25,0.25,2
64,2,0.09,10,0.5,1.25,9,0.444444444,0.111111111,0.111111111,0.333333333,3
48,6,0.13,1,0.5,0.5,9,0.466666667,0.2,0.2,0.133333333,4
24,2,0.13,0.1,0.9,1.5,3,0,0,0,1,1
24,8,0.1,10,0.8,0.5,5,0.5,0,0.5,0,2
16,4,0.12,0.5,0.2,0.25,1,NA,NA,NA,NA,0
32,4,0.11,10,0.6,1.25,17,0.361702128,0.120567376,0.205673759,0.312056738,6
16,2,0.1,1,0.8,1,0,NA,NA,NA,NA,-1
32,8,0.09,0.5,0.9,1.25,3,NA,NA,NA,NA,1
64,4,0.09,2,0.9,1.75,20,0.385542169,0.084337349,0.265060241,0.265060241,5
24,6,0.12,0.1,0.9,0.75,7,0.428571429,0,0.142857143,0.428571429,2
48,2,0.1,0.1,0.6,1.5,2,NA,NA,NA,NA,0
16,6,0.1,10,0.7,1.75,6,0.666666667,0,0.333333333,0,2
48,8,0.13,0.1,0.3,0.25,3,NA,NA,NA,NA,1
16,4,0.11,10,0.2,2,8,0.5,0.142857143,0.285714286,0.071428571,3
16,8,0.09,1,0.8,1,11,0.12,0.04,0.44,0.4,2
48,6,0.12,1,0.9,0.75,10,0.323529412,0.088235294,0.264705882,0.323529412,3
48,8,0.12,0.5,0.5,1.75,24,0.225490196,0.120915033,0.297385621,0.35620915,5
64,8,0.13,2,0.8,0.5,6,0.5,0,0.25,0.25,2
32,2,0.1,1,0.3,1.5,10,0.368421053,0.052631579,0.263157895,0.315789474,3
24,8,0.12,2,0.2,0.75,11,0.136363636,0.045454545,0.590909091,0.227272727,2
24,4,0.13,0.5,0.8,1.25,5,0.333333333,0,0.333333333,0.333333333,2
32,4,0.1,1,0.5,1.25,12,0.458333333,0,0.291666667,0.25,4
16,8,0.09,1,0.6,0.5,4,NA,NA,NA,NA,1
16,4,0.12,2,0.9,0.5,3,NA,NA,NA,NA,1
48,2,0.11,0.5,0.4,1.5,8,0.421052632,0.052631579,0.315789474,0.210526316,3
48,2,0.11,0.5,0.8,0.25,0,NA,NA,NA,NA,-1
16,6,0.12,2,0.9,2,5,0.6,0.2,0,0.2,3
48,4,0.1,10,0.2,0.75,12,0.393939394,0.060606061,0.151515152,0.393939394,4
64,8,0.12,0.5,0.9,1.5,23,0.282527881,0.089219331,0.237918216,0.390334572,5
48,6,0.11,0.5,0.3,0.25,3,1,0,0,0,2
48,6,0.11,0.5,0.3,1.25,23,0.326315789,0.089473684,0.315789474,0.268421053,6
32,2,0.13,2,0.8,1,3,0,1,0,0,2
16,4,0.1,0.1,0.4,1,6,0.666666667,0,0.333333333,0,2
48,2,0.1,0.1,0.4,1.5,6,0.428571429,0.285714286,0.285714286,0,3
48,6,0.11,0.1,0.3,1.75,22,0.310810811,0.040540541,0.22972973,0.418918919,4
48,6,0.1,0.1,0.6,0.5,9,0.461538462,0.076923077,0.153846154,0.307692308,3
16,4,0.1,1,0.5,0.75,7,0,0,0.25,0.75,1
24,8,0.13,1,0.2,1.25,10,0.3,0,0.4,0.3,2
16,2,0.13,0.1,0.5,0.75,2,NA,NA,NA,NA,0
64,2,0.12,0.1,0.8,0.75,3,0,0,1,0,1
48,2,0.13,2,0.1,1.5,22,0.283464567,0.125984252,0.236220472,0.354330709,6
16,2,0.1,10,0.1,0.5,3,0,0,0,1,1
24,8,0.1,10,0.5,0.75,4,0,0,1,0,1
16,8,0.09,10,0.3,0.25,2,NA,NA,NA,NA,0
16,6,0.1,0.1,0.1,1.25,9,0,0,0.555555556,0.444444444,1
16,2,0.11,0.5,0.8,1.75,2,NA,NA,NA,NA,1
32,4,0.13,1,0.8,1.25,10,0.375,0.05,0.3,0.275,3
16,6,0.13,10,0.3,0.5,6,0,0,1,0,1
32,8,0.09,2,0.4,0.5,3,1,0,0,0,2
24,2,0.13,0.1,0.2,0.75,5,0,1,0,0,2
48,8,0.12,1,0.4,1.5,22,0.26007326,0.091575092,0.296703297,0.351648352,4
24,8,0.09,0.5,0.6,1.75,5,0.2,0,0.4,0.4,2
32,8,0.09,2,0.3,2,17,0.296875,0.0625,0.3125,0.328125,4
48,6,0.11,0.5,0.9,0.5,3,0,0,1,0,1
16,8,0.12,10,0.9,0.25,1,NA,NA,NA,NA,0
24,2,0.11,0.1,0.4,0.25,1,NA,NA,NA,NA,0
32,2,0.13,10,0.5,0.75,8,0.45,0.05,0.2,0.3,4
64,2,0.13,0.1,0.6,1.5,10,0.285714286,0.102040816,0.265306122,0.346938776,4
64,4,0.12,2,0.7,1.25,12,0.333333333,0.196969697,0.166666667,0.303030303,5
24,6,0.13,0.1,0.8,0.75,2,NA,NA,NA,NA,0
16,8,0.09,1,0.2,1,5,NA,NA,NA,NA,1
24,2,0.1,2,0.7,1.75,4,0,0,0.5,0.5,1
48,4,0.13,1,0.1,1,2,NA,NA,NA,NA,0
16,2,0.09,1,0.1,1,0,NA,NA,NA,NA,-1
24,2,0.11,1,0.2,0.5,2,NA,NA,NA,NA,1
24,6,0.09,0.1,0.7,1.5,8,0,0,0.5,0.5,1
64,6,0.09,0.1,0.8,1.25,4,0,0.333333333,0,0.666666667,2
48,2,0.09,10,0.8,1.75,0,NA,NA,NA,NA,-1
24,8,0.11,10,0.6,0.5,4,NA,NA,NA,NA,0
64,2,0.11,0.5,0.4,0.25,1,NA,NA,NA,NA,0
16,4,0.1,2,0.7,0.5,4,0,0,0,1,1
24,4,0.12,2,0.5,0.75,4,NA,NA,NA,NA,0
64,6,0.11,10,0.4,1.5,39,0.283740701,0.09989373,0.253985122,0.362380446,10
16,6,0.12,10,0.5,1.5,6,0,0.142857143,0.142857143,0.714285714,2
64,4,0.12,0.1,0.3,2,47,0.329822251,0.072416063,0.268597762,0.329163924,9
32,8,0.11,0.1,0.9,1.5,15,0.253521127,0.098591549,0.394366197,0.253521127,4
64,8,0.1,0.5,0.2,1.5,43,0.297752809,0.066292135,0.328089888,0.307865169,5
32,2,0.1,1,0.2,0.25,2,NA,NA,NA,NA,1
64,2,0.11,2,0.9,0.5,0,NA,NA,NA,NA,-1
32,8,0.11,2,0.1,1.25,18,0.335714286,0.121428571,0.235714286,0.307142857,5
32,8,0.13,0.5,0.2,1.5,16,0.362903226,0.10483871,0.282258065,0.25,5
48,6,0.12,10,0.2,0.25,6,0.2,0,0.6,0.2,2
64,8,0.11,10,0.2,2,41,0.320099256,0.074441687,0.265508685,0.339950372,8
64,2,0.11,2,0.3,0.75,16,0.376470588,0.117647059,0.141176471,0.364705882,6
64,2,0.09,2,0.4,0.5,2,NA,NA,NA,NA,1
64,6,0.11,1,0.5,1.25,23,0.184549356,0.094420601,0.300429185,0.420600858,4
32,6,0.11,2,0.4,1.25,10,0.46875,0.09375,0.25,0.1875,3
16,2,0.11,0.5,0.6,1.25,3,0,0,1,0,1
32,6,0.09,2,0.2,0.75,14,0.195876289,0.103092784,0.237113402,0.463917526,4
32,6,0.13,2,0.1,0.5,9,0.230769231,0,0.307692308,0.461538462,2
48,8,0.09,2,0.2,0.75,9,0.214285714,0.071428571,0.214285714,0.5,2
48,2,0.1,0.5,0.5,2,11,0.227272727,0.181818182,0.181818182,0.409090909,3
32,4,0.11,2,0.1,1.5,17,0.428571429,0.038961039,0.233766234,0.298701299,6
64,8,0.11,0.5,0.8,1.5,34,0.315086782,0.064085447,0.333778371,0.287049399,6
32,4,0.09,1,0.9,1.5,5,0.4,0.2,0,0.4,3
64,2,0.09,10,0.4,1.75,24,0.29787234,0.088145897,0.270516717,0.343465046,7
24,2,0.11,10,0.9,1,1,NA,NA,NA,NA,0
64,6,0.13,0.5,0.9,0.75,16,0.350574713,0.109195402,0.264367816,0.275862069,5
48,2,0.13,0.1,0.5,2,17,0.344827586,0.16091954,0.16091954,0.333333333,7
24,4,0.12,2,0.2,1.75,13,0.258064516,0.161290323,0.301075269,0.279569892,5
24,8,0.1,2,0.7,1.25,10,0.470588235,0.117647059,0.235294118,0.176470588,3
24,4,0.13,1,0.3,1.25,7,0.666666667,0.166666667,0.166666667,0,4
24,6,0.1,0.1,0.8,1,2,NA,NA,NA,NA,1
32,6,0.13,10,0.6,1.5,10,0.333333333,0.047619048,0.285714286,0.333333333,3
24,4,0.13,1,0.1,1.5,13,0.185714286,0.114285714,0.257142857,0.442857143,4
64,2,0.1,0.5,0.1,1.75,19,0.414634146,0.036585366,0.219512195,0.329268293,5
24,8,0.12,0.5,0.1,1.75,20,0.287735849,0.089622642,0.386792453,0.235849057,5
64,6,0.13,2,0.4,1.75,33,0.209543568,0.080912863,0.398340249,0.31120332,5
24,2,0.11,0.1,0.4,1,2,NA,NA,NA,NA,1
64,2,0.12,0.1,0.2,1.5,31,0.222222222,0.072124756,0.214424951,0.49122807,5
64,6,0.09,10,0.6,2,22,0.317460317,0.111111111,0.253968254,0.317460317,6
16,6,0.09,10,0.6,0.75,2,NA,NA,NA,NA,0
16,6,0.13,0.1,0.4,0.25,1,NA,NA,NA,NA,0
64,2,0.11,0.1,0.2,0.25,1,NA,NA,NA,NA,0
24,8,0.13,2,0.6,0.25,4,1,0,0,0,2
48,2,0.09,10,0.4,1.25,12,0.290322581,0.193548387,0.225806452,0.290322581,4
16,8,0.11,0.1,0.1,1.75,11,0.0625,0.083333333,0.520833333,0.333333333,2
16,4,0.11,1,0.2,1.5,9,0.315789474,0,0.315789474,0.368421053,3
16,2,0.09,0.5,0.1,1.5,5,0.125,0.375,0.375,0.125,3
64,2,0.11,0.1,0.9,1.75,6,0.5,0.25,0,0.25,3
24,6,0.12,2,0.1,1.5,14,0.14516129,0.064516129,0.403225806,0.387096774,3
64,8,0.11,2,0.8,0.5,3,0,0,0,1,1
32,4,0.12,0.1,0.1,1.5,21,0.268292683,0.079268293,0.243902439,0.408536585,4
48,6,0.1,10,0.4,1.5,26,0.269311065,0.11691023,0.334029228,0.279749478,6
32,8,0.09,2,0.4,2,15,0.244444444,0.1,0.355555556,0.3,4
32,2,0.09,10,0.1,1.25,12,0.375,0.125,0.1875,0.3125,4
64,4,0.09,1,0.8,0.25,0,NA,NA,NA,NA,-1
24,2,0.11,2,0.5,0.25,0,NA,NA,NA,NA,-1
48,2,0.12,10,0.5,0.5,1,NA,NA,NA,NA,0
64,4,0.09,10,0.9,1,2,NA,NA,NA,NA,1
32,6,0.09,0.1,0.5,0.25,5,0,0.166666667,0.833333333,0,2
24,2,0.11,1,0.5,1.5,10,0.214285714,0.071428571,0.25,0.464285714,2
16,4,0.09,1,0.7,1.75,3,NA,NA,NA,NA,1
64,2,0.13,2,0.6,0.25,0,NA,NA,NA,NA,-1
64,4,0.1,0.5,0.5,0.25,1,NA,NA,NA,NA,0
48,8,0.11,0.5,0.6,1,17,0.35483871,0.053763441,0.247311828,0.344086022,5
32,4,0.11,2,0.6,1.75,14,0.3,0.133333333,0.333333333,0.233333333,4
16,2,0.11,0.1,0.7,1.25,1,NA,NA,NA,NA,0
24,6,0.13,1,0.6,0.5,1,NA,NA,NA,NA,0
48,6,0.12,0.5,0.5,1.75,20,0.258064516,0.161290323,0.419354839,0.161290323,4
24,8,0.12,1,0.8,0.5,2,NA,NA,NA,NA,0
24,8,0.13,0.1,0.6,1.75,7,0,0,0.380952381,0.619047619,1
