N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
16,2,0.11,0.1,0.5,0.5,1,NA,NA,NA,NA,0
16,8,0.13,2,0.7,0.25,3,NA,NA,NA,NA,1
24,6,0.1,2,0.9,2,11,0.472222222,0.083333333,0.222222222,0.222222222,2.648148148
64,4,0.11,0.1,0.5,0.25,1,NA,NA,NA,NA,0
64,2,0.09,0.5,0.7,1.5,2,NA,NA,NA,NA,0
24,2,0.1,0.1,0.6,0.25,1,NA,NA,NA,NA,0
16,8,0.12,0.1,0.2,1.5,11,0.068965517,0.068965517,0.413793103,0.448275862,1.333333333
48,2,0.12,2,0.1,1,22,0.263586957,0.141304348,0.279891304,0.315217391,2.6795
24,8,0.09,2,0.3,0.25,1,NA,NA,NA,NA,0
32,8,0.13,2,0.7,1,13,0.065217391,0.163043478,0.5,0.27173913,1.592592593
32,2,0.11,0.1,0.3,1.75,16,0.377483444,0.112582781,0.238410596,0.271523179,3.187037037
32,2,0.13,1,0.5,0.75,0,NA,NA,NA,NA,-1
24,6,0.12,0.5,0.5,1.5,12,0.196428571,0.196428571,0.25,0.357142857,2.305555556
16,8,0.11,0.1,0.3,2,11,0.0625,0,0.375,0.5625,1.333333333
24,4,0.09,1,0.9,1.75,1,NA,NA,NA,NA,0
24,8,0.1,10,0.1,0.75,6,0,0.333333333,0.666666667,0,1.333333333
16,2,0.11,2,0.3,1.25,2,NA,NA,NA,NA,0
32,2,0.11,1,0.4,0.5,1,NA,NA,NA,NA,0
24,4,0.1,0.1,0.1,1.75,13,0.223880597,0.089552239,0.298507463,0.388059701,2
64,8,0.13,1,0.5,1,18,0.371681416,0.115044248,0.274336283,0.238938053,3.583333333
32,8,0.11,2,0.6,1,9,0.151515152,0.181818182,0.575757576,0.090909091,1.555555556
48,4,0.11,1,0.2,2,30,0.307692308,0.107023411,0.306020067,0.279264214,3.791843034
48,4,0.11,1,0.5,2,22,0.378787879,0.131313131,0.207070707,0.282828283,5.219444444
64,4,0.11,1,0.3,1.75,38,0.289968652,0.105799373,0.275862069,0.328369906,3.746765803
16,6,0.11,10,0.1,1.75,8,0.277777778,0.111111111,0.444444444,0.166666667,2
64,6,0.13,0.1,0.3,0.5,18,0.348148148,0.081481481,0.37037037,0.2,3.111111111
64,4,0.1,10,0.5,2,37,0.297502714,0.117263844,0.249728556,0.335504886,3.586705299
24,6,0.09,0.1,0.1,1.75,14,0.326923077,0.076923077,0.346153846,0.25,2.6
16,4,0.13,1,0.6,1.25,7,0.384615385,0.230769231,0.384615385,0,2.125
24,8,0.1,2,0.2,0.25,4,NA,NA,NA,NA,1
32,8,0.1,0.1,0.8,0.75,2,NA,NA,NA,NA,0
24,8,0.1,0.5,0.5,0.25,5,0,0,1,0,1
16,2,0.13,2,0.9,1.75,8,0.714285714,0.142857143,0.071428571,0.071428571,3.875
16,6,0.11,1,0.6,0.5,2,NA,NA,NA,NA,0
24,6,0.11,1,0.4,1,8,0.588235294,0.058823529,0.235294118,0.117647059,2.666666667
64,4,0.12,0.5,0.1,0.75,28,0.363636364,0.043771044,0.28956229,0.303030303,3.476851852
16,4,0.09,0.1,0.5,1.25,7,0,0.25,0.25,0.5,1.5
16,8,0.11,2,0.8,0.75,4,0.333333333,0.333333333,0.333333333,0,1.5
16,2,0.13,0.5,0.8,0.25,1,NA,NA,NA,NA,0
32,8,0.09,0.5,0.7,2,17,0.211111111,0.077777778,0.388888889,0.322222222,2
64,2,0.12,1,0.6,1.75,22,0.338888889,0.094444444,0.216666667,0.35,4.104166667
64,8,0.12,0.1,0.9,1,9,0.08,0.16,0.24,0.52,1.666666667
64,6,0.11,0.1,0.9,0.5,9,0.393939394,0.181818182,0.212121212,0.212121212,2.611111111
24,8,0.09,10,0.1,1,16,0.37037037,0.111111111,0.277777778,0.240740741,2.5
32,6,0.11,10,0.5,2,15,0.464285714,0.071428571,0.285714286,0.178571429,3.45
64,6,0.1,10,0.6,2,28,0.245614035,0.102756892,0.240601504,0.411027569,3.395833333
64,2,0.12,2,0.5,0.75,5,0,0.5,0.25,0.25,1.666666667
64,8,0.13,0.1,0.1,0.75,25,0.318021201,0.09540636,0.272084806,0.314487633,4.5
16,6,0.09,1,0.7,2,11,0.068965517,0.137931034,0.413793103,0.379310345,1.5
32,2,0.12,0.1,0.6,0.5,1,NA,NA,NA,NA,0
24,4,0.12,0.5,0.6,1.5,7,0.666666667,0,0.166666667,0.166666667,2.5
16,6,0.09,0.1,0.6,0.75,2,NA,NA,NA,NA,1
24,8,0.11,0.1,0.1,2,20,0.279411765,0.029411765,0.338235294,0.352941176,2.375
24,2,0.12,2,0.7,0.25,2,NA,NA,NA,NA,0
64,4,0.13,2,0.2,1.75,41,0.287652011,0.15575304,0.351262862,0.205332086,4.682590836
16,6,0.11,2,0.1,0.25,2,NA,NA,NA,NA,0
24,2,0.13,0.5,0.2,0.25,0,NA,NA,NA,NA,-1
48,6,0.11,0.1,0.2,1.25,12,0.217391304,0.086956522,0.326086957,0.369565217,2.5
48,8,0.13,0.5,0.1,0.5,14,0.330434783,0.2,0.217391304,0.252173913,3.145833333
64,8,0.1,0.5,0.5,0.25,7,0.142857143,0.071428571,0.071428571,0.714285714,2
32,6,0.09,0.5,0.3,1.75,20,0.242268041,0.103092784,0.371134021,0.283505155,2.5
32,2,0.1,0.5,0.8,1.5,3,0,0,1,0,1
24,8,0.11,2,0.9,0.25,2,NA,NA,NA,NA,1
24,2,0.11,1,0.9,0.5,2,NA,NA,NA,NA,1
48,8,0.12,0.1,0.5,1,11,0.464285714,0.107142857,0.214285714,0.214285714,2.625
64,6,0.1,1,0.4,1.75,26,0.295819936,0.109324759,0.340836013,0.254019293,4.181530449
64,2,0.12,1,0.8,1.5,16,0.351851852,0.111111111,0.222222222,0.314814815,4.666666667
48,6,0.12,2,0.7,0.25,0,NA,NA,NA,NA,-1
64,8,0.09,0.5,0.2,2,37,0.248502994,0.080838323,0.365269461,0.305389222,3.029510582
24,2,0.13,10,0.1,2,15,0.415384615,0.107692308,0.2,0.276923077,3.916666667
16,2,0.13,0.5,0.3,0.75,5,0.333333333,0,0.333333333,0.333333333,1.5
48,4,0.09,0.1,0.9,1.25,11,0.236842105,0.157894737,0.210526316,0.394736842,3.5
48,8,0.12,2,0.3,2,30,0.274914089,0.104810997,0.305841924,0.31443299,3.212919753
32,6,0.13,0.5,0.2,1.25,17,0.310344828,0.131034483,0.289655172,0.268965517,3.392857143
24,2,0.12,1,0.5,1.5,2,NA,NA,NA,NA,1
64,4,0.09,1,0.1,0.5,6,0,0,0.25,0.75,1
16,8,0.12,10,0.1,2,8,0.043478261,0.130434783,0.347826087,0.47826087,1.5
48,4,0.11,0.5,0.2,0.5,9,0.28125,0.15625,0.25,0.3125,2.277777778
16,2,0.11,0.5,0.7,0.5,0,NA,NA,NA,NA,-1
16,8,0.1,10,0.4,1.5,8,0.25,0.125,0.625,0,1.333333333
64,8,0.1,2,0.5,1,14,0.342857143,0.114285714,0.2,0.342857143,3
48,8,0.13,0.5,0.3,1.5,32,0.358166189,0.091690544,0.256446991,0.293696275,3.400014109
48,8,0.12,10,0.9,1,6,0,0,0.75,0.25,1
32,6,0.11,10,0.5,0.75,1,NA,NA,NA,NA,0
16,8,0.11,2,0.3,1.5,6,0,0,0.5,0.5,1
24,4,0.1,2,0.2,0.25,1,NA,NA,NA,NA,0
24,6,0.13,1,0.5,2,8,0.083333333,0.166666667,0.666666667,0.083333333,1.25
32,8,0.12,0.5,0.2,0.5,6,0.75,0,0,0.25,3
64,6,0.13,0.5,0.1,1.25,39,0.310344828,0.073103448,0.296551724,0.32,4.166666667
48,4,0.11,0.1,0.5,0.25,0,NA,NA,NA,NA,-1
64,4,0.13,10,0.7,1.75,22,0.257861635,0.094339623,0.364779874,0.283018868,4.645833333
24,8,0.11,0.1,0.4,1.25,8,0.05,0.15,0.4,0.4,1.5
64,6,0.11,10,0.1,0.25,6,0,0,0.5,0.5,1
32,4,0.11,2,0.4,0.25,3,NA,NA,NA,NA,1
16,2,0.11,0.1,0.5,0.5,1,NA,NA,NA,NA,0
48,2,0.09,0.5,0.4,1.25,12,0.333333333,0.111111111,0.185185185,0.37037037,2.875
24,4,0.09,0.5,0.5,1.25,8,0.555555556,0.222222222,0,0.222222222,4.5
32,8,0.11,0.5,0.3,0.25,4,0,0,0.5,0.5,1
48,4,0.13,1,0.9,0.75,7,0.571428571,0.142857143,0.142857143,0.142857143,2.5
48,4,0.12,1,0.3,1.25,24,0.283062645,0.139211137,0.308584687,0.269141531,3.482142857
24,2,0.13,2,0.7,0.75,3,1,0,0,0,2
16,2,0.12,2,0.3,1,5,0.5,0,0,0.5,2
16,4,0.11,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
32,6,0.13,2,0.9,1.25,9,0.363636364,0.136363636,0.272727273,0.227272727,2.5
32,8,0.12,0.5,0.3,1.5,19,0.259036145,0.13253012,0.271084337,0.337349398,2.752314815
64,2,0.1,1,0.4,0.75,1,NA,NA,NA,NA,0
16,4,0.12,2,0.3,2,10,0.213114754,0.163934426,0.262295082,0.360655738,2
32,8,0.13,1,0.5,1,9,0.192307692,0.115384615,0.423076923,0.269230769,1.875
48,6,0.09,2,0.8,2,11,0.5,0.115384615,0.115384615,0.269230769,3.833333333
24,8,0.11,2,0.3,1.25,12,0.129032258,0.064516129,0.387096774,0.419354839,2
24,6,0.09,0.5,0.8,1.75,9,0,0,0.4,0.6,1
24,6,0.1,0.5,0.8,1,8,0.277777778,0.055555556,0.166666667,0.5,2
24,8,0.13,2,0.5,2,11,0.470588235,0,0.176470588,0.352941176,2
64,2,0.11,10,0.6,0.5,5,0.166666667,0.333333333,0.333333333,0.166666667,1.666666667
64,8,0.11,2,0.3,0.25,6,0.666666667,0,0,0.333333333,3
32,6,0.13,0.1,0.8,0.5,1,NA,NA,NA,NA,0
32,6,0.12,2,0.9,0.5,7,0.277777778,0.166666667,0.277777778,0.277777778,2.166666667
48,6,0.13,0.1,0.2,1.25,14,0.211009174,0.201834862,0.275229358,0.311926606,2.25
48,4,0.09,2,0.5,0.5,3,NA,NA,NA,NA,0
32,2,0.1,2,0.4,1.25,9,0.051724138,0.310344828,0.206896552,0.431034483,1.805555556
48,2,0.09,1,0.1,1.75,13,0.326530612,0.102040816,0.224489796,0.346938776,3.5
48,4,0.12,10,0.7,1.25,9,0.357142857,0.107142857,0.321428571,0.214285714,3
64,4,0.13,0.1,0.4,2,29,0.284916201,0.141061453,0.293296089,0.280726257,3.209613805
24,8,0.12,2,0.4,0.75,7,0,0,0.666666667,0.333333333,1
32,8,0.12,0.1,0.7,1,10,0.441176471,0.176470588,0.176470588,0.205882353,2.5
32,6,0.11,0.5,0.3,0.25,3,NA,NA,NA,NA,0
48,6,0.09,2,0.5,0.5,5,0,0,0,1,1
64,8,0.09,1,0.6,0.25,5,0.5,0,0,0.5,2
16,6,0.11,1,0.6,1.5,2,NA,NA,NA,NA,1
16,4,0.1,10,0.2,0.5,4,0,0,0.5,0.5,1
48,4,0.13,1,0.6,2,22,0.25443787,0.153846154,0.316568047,0.275147929,4.094444444
64,6,0.13,0.1,0.1,0.75,16,0.411764706,0.039215686,0.274509804,0.274509804,3.416666667
16,8,0.11,2,0.3,1.5,12,0.085714286,0.114285714,0.571428571,0.228571429,1.333333333
24,2,0.09,0.1,0.4,1,7,0.222222222,0.111111111,0.333333333,0.333333333,2
24,8,0.13,10,0.1,1.5,16,0.220588235,0.029411765,0.367647059,0.382352941,1.833333333
48,6,0.12,2,0.5,1.75,26,0.30859375,0.111328125,0.3125,0.267578125,4.413333333
24,6,0.09,10,0.9,0.75,3,NA,NA,NA,NA,1
64,6,0.13,0.1,0.5,0.75,16,0.307692308,0.134615385,0.201923077,0.355769231,3.527777778
16,6,0.1,0.5,0.3,0.75,4,NA,NA,NA,NA,1
48,4,0.1,1,0.1,2,33,0.346521146,0.110504775,0.276944065,0.266030014,4.122172619
48,8,0.09,1,0.7,2,8,0.4,0.2,0,0.4,2
64,2,0.12,2,0.7,2,19,0.355932203,0.062146893,0.305084746,0.276836158,4.03
48,6,0.09,10,0.9,0.25,2,NA,NA,NA,NA,0
32,4,0.09,2,0.6,1.75,19,0.363636364,0.054545455,0.236363636,0.345454545,3.613888889
48,4,0.1,0.1,0.4,1,4,0,0,0,1,1
64,2,0.1,0.5,0.9,1.75,4,0.5,0,0.5,0,1.5
16,6,0.1,0.1,0.8,1.5,3,NA,NA,NA,NA,1
32,2,0.1,2,0.1,1.25,9,0.2,0.3,0.15,0.35,3
16,4,0.12,10,0.5,0.75,5,0,0,0.75,0.25,1
48,2,0.12,0.1,0.2,1.75,15,0.461538462,0.142857143,0.175824176,0.21978022,3.97037037
32,4,0.11,10,0.7,0.75,0,NA,NA,NA,NA,-1
32,6,0.13,2,0.3,0.5,5,0,0,0,1,1
32,2,0.11,0.1,0.1,0.25,6,0.166666667,0.333333333,0.083333333,0.416666667,2.25
48,2,0.11,0.1,0.2,0.75,2,NA,NA,NA,NA,1
32,2,0.11,10,0.3,0.25,0,NA,NA,NA,NA,-1
32,2,0.09,1,0.8,1,0,NA,NA,NA,NA,-1
32,6,0.11,0.5,0.4,2,15,0.511627907,0.046511628,0.186046512,0.255813953,4
64,2,0.11,0.5,0.6,0.5,3,NA,NA,NA,NA,1
48,8,0.11,10,0.4,1.5,22,0.257668712,0.067484663,0.325153374,0.349693252,2.958333333
16,2,0.11,10,0.5,1.75,2,NA,NA,NA,NA,1
16,2,0.1,2,0.4,1,3,1,0,0,0,2
24,4,0.13,1,0.7,0.75,3,0,0,1,0,1
32,6,0.09,0.1,0.6,0.25,1,NA,NA,NA,NA,0
24,8,0.1,10,0.4,2,14,0.242424242,0,0.363636364,0.393939394,2
32,4,0.11,1,0.1,0.75,6,0.5,0,0.25,0.25,2
16,6,0.13,2,0.5,0.5,1,NA,NA,NA,NA,0
16,6,0.1,0.1,0.3,0.75,4,NA,NA,NA,NA,0
24,4,0.1,1,0.5,1.75,13,0.2,0.1125,0.2875,0.4,2.5
64,4,0.13,0.1,0.7,0.75,5,0.5,0.166666667,0.166666667,0.166666667,2
64,2,0.13,10,0.2,0.25,0,NA,NA,NA,NA,-1
32,2,0.09,2,0.1,1.25,5,0.6,0.2,0,0.2,2.5
48,8,0.09,1,0.2,1.25,23,0.382352941,0.121323529,0.220588235,0.275735294,4.092592593
48,6,0.09,1,0.9,2,17,0.301724138,0.155172414,0.336206897,0.206896552,2.464285714
24,2,0.11,0.1,0.7,2,6,0.333333333,0.222222222,0,0.444444444,2.5
24,8,0.09,2,0.3,2,11,0.230769231,0.115384615,0.307692308,0.346153846,2
24,6,0.09,10,0.6,1.75,9,0.294117647,0.176470588,0.176470588,0.352941176,2
64,6,0.1,1,0.4,1.5,20,0.360824742,0.087628866,0.226804124,0.324742268,3.505
64,6,0.1,2,0.3,2,35,0.359477124,0.093137255,0.289215686,0.258169935,4.784841654
16,8,0.09,0.5,0.2,1.75,10,0.133333333,0,0.533333333,0.333333333,1.333333333
16,2,0.09,10,0.3,1,5,0.666666667,0,0,0.333333333,2
64,6,0.1,1,0.1,1.25,32,0.346689895,0.109756098,0.24912892,0.294425087,3.831248228
64,6,0.1,0.1,0.1,1,38,0.32605905,0.086007702,0.314505777,0.273427471,3.982449495
16,4,0.1,0.5,0.5,2,1,NA,NA,NA,NA,0
16,8,0.09,0.1,0.7,0.25,3,NA,NA,NA,NA,1
32,8,0.12,0.1,0.2,2,21,0.287671233,0.075342466,0.349315068,0.287671233,2.613888889
48,6,0.09,1,0.7,1.25,14,0.301369863,0.164383562,0.452054795,0.082191781,2.453125
48,2,0.09,0.1,0.9,1.5,11,0.4375,0.1875,0.03125,0.34375,5.833333333
64,4,0.11,0.5,0.2,1.25,20,0.413533835,0.120300752,0.218045113,0.248120301,4.131944444
48,6,0.1,1,0.3,0.5,2,NA,NA,NA,NA,0
24,8,0.13,10,0.8,0.25,2,NA,NA,NA,NA,1
64,8,0.11,10,0.8,1.5,33,0.297583082,0.101208459,0.347432024,0.253776435,3.965277778
24,6,0.1,0.5,0.4,1.75,10,0.379310345,0.103448276,0.24137931,0.275862069,2.5
32,6,0.1,1,0.4,2,19,0.341772152,0.050632911,0.316455696,0.291139241,2.8
48,8,0.12,2,0.2,1.25,28,0.315581854,0.126232742,0.274161736,0.284023669,3.386458333
48,6,0.12,0.5,0.4,0.75,12,0.244444444,0.088888889,0.2,0.466666667,3.166666667
48,6,0.1,0.1,0.5,1,5,0.5,0,0.333333333,0.166666667,2
64,4,0.13,2,0.4,0.25,9,0.5,0.090909091,0.181818182,0.227272727,3.166666667
32,4,0.1,0.1,0.3,2,7,0.625,0,0.125,0.25,3
16,4,0.12,1,0.3,0.25,4,0.666666667,0.333333333,0,0,2.5
64,2,0.09,1,0.7,1,3,0,0,0,1,1
48,8,0.12,0.1,0.1,1.25,30,0.258644537,0.136929461,0.319502075,0.284923928,3.362080544
64,8,0.09,1,0.7,1.5,24,0.396363636,0.134545455,0.316363636,0.152727273,4.598197751
32,6,0.13,2,0.9,0.5,3,0,0,1,0,1
32,4,0.11,0.1,0.8,0.75,1,NA,NA,NA,NA,0
64,8,0.12,0.1,0.7,1,22,0.369047619,0.115079365,0.301587302,0.214285714,3.642037037
16,6,0.1,10,0.3,1.5,6,0,0,0,1,1
64,6,0.11,0.5,0.3,1.25,5,0.5,0,0.25,0.25,2
48,8,0.12,2,0.6,0.75,14,0.22,0.13,0.19,0.46,2.5
32,2,0.09,0.5,0.1,1.5,2,NA,NA,NA,NA,0
48,2,0.11,1,0.5,1.5,23,0.393034826,0.134328358,0.223880597,0.248756219,4.271825397
24,6,0.13,0.1,0.4,1.75,13,0.325,0.175,0.175,0.325,2.888888889
32,4,0.13,10,0.4,1.5,8,0.466666667,0.066666667,0.266666667,0.2,3
24,4,0.1,10,0.7,0.25,2,NA,NA,NA,NA,1
64,2,0.13,0.1,0.1,1,17,0.356435644,0.138613861,0.247524752,0.257425743,3.5
64,2,0.11,2,0.9,0.75,11,0.307692308,0.153846154,0.307692308,0.230769231,2.488888889
32,2,0.12,1,0.7,1.75,14,0.405797101,0.144927536,0.173913043,0.275362319,4.729166667
48,4,0.11,2,0.7,0.5,4,0.5,0,0,0.5,2
48,8,0.12,10,0.2,1.5,34,0.289525692,0.118577075,0.288537549,0.303359684,3.096890374
64,8,0.09,0.1,0.2,2,47,0.256278171,0.0772698,0.354153252,0.312298777,4.19424557
16,4,0.11,0.5,0.7,2,8,0.5,0,0.166666667,0.333333333,2
16,8,0.09,2,0.5,1.25,8,0.5,0,0.375,0.125,2
64,2,0.09,1,0.1,1.75,35,0.257716049,0.083333333,0.358024691,0.300925926,5.530864198
24,4,0.1,0.5,0.1,0.25,3,NA,NA,NA,NA,1
16,4,0.12,0.5,0.2,0.75,5,0,0,0.5,0.5,1
64,8,0.13,0.5,0.7,0.5,3,0,0,0,1,1
24,8,0.13,2,0.1,2,20,0.184834123,0.137440758,0.36492891,0.312796209,2.025
64,6,0.09,1,0.2,1,25,0.341954023,0.132183908,0.318965517,0.206896552,3.188888889
64,8,0.11,1,0.7,0.25,3,0,1,0,0,1.5
64,8,0.11,0.5,0.5,1.5,13,0.305882353,0.152941176,0.258823529,0.282352941,2.7
32,4,0.09,1,0.1,0.25,7,0.125,0.25,0.25,0.375,2
32,2,0.11,10,0.2,1.75,11,0.37037037,0,0.222222222,0.407407407,2.666666667
64,6,0.11,10,0.7,0.5,3,NA,NA,NA,NA,1
24,6,0.1,0.1,0.3,1.5,17,0.217391304,0.072463768,0.347826087,0.362318841,2.25
48,2,0.12,2,0.1,1.25,25,0.348314607,0.112359551,0.243445693,0.29588015,4.416666667
64,2,0.12,10,0.3,0.75,7,0.428571429,0.285714286,0,0.285714286,2.5
48,8,0.1,1,0.4,0.5,9,0.5,0.071428571,0.142857143,0.285714286,2.75
64,2,0.1,0.1,0.6,0.25,3,0,0,0,1,1
16,4,0.12,10,0.6,2,5,0,0,0.333333333,0.666666667,1
16,2,0.11,0.5,0.2,0.25,0,NA,NA,NA,NA,-1
32,8,0.09,1,0.6,1,5,0,0,1,0,1
64,2,0.13,10,0.2,0.5,0,NA,NA,NA,NA,-1
16,6,0.13,10,0.7,1,10,0.166666667,0.083333333,0.333333333,0.416666667,1.5
16,8,0.1,0.5,0.7,1.25,7,0.5,0,0.25,0.25,2
64,8,0.13,0.1,0.3,1.5,34,0.320634921,0.085714286,0.277777778,0.315873016,3.916666667
64,8,0.1,0.1,0.7,2,28,0.297297297,0.094594595,0.324324324,0.283783784,3.45
16,8,0.11,10,0.6,1.25,8,0.380952381,0.142857143,0.428571429,0.047619048,2.083333333
32,2,0.12,10,0.5,2,1,NA,NA,NA,NA,0
24,8,0.12,1,0.5,1.5,10,0.2,0.066666667,0.433333333,0.3,2
64,4,0.1,10,0.9,0.75,1,NA,NA,NA,NA,0
48,2,0.1,0.5,0.4,1.5,7,0.625,0.125,0,0.25,3.5
24,2,0.12,0.1,0.5,0.5,5,0,0,0.333333333,0.666666667,1
24,8,0.13,0.1,0.8,1.5,9,0.083333333,0,0.416666667,0.5,2
32,2,0.13,1,0.3,0.25,3,0,0,1,0,1
16,2,0.13,0.1,0.3,1.5,3,0,0,1,0,1
16,4,0.12,1,0.3,2,6,0,0,0.5,0.5,1
32,6,0.09,10,0.6,0.5,1,NA,NA,NA,NA,0
16,6,0.12,0.1,0.3,1.75,8,0,0,0.2,0.8,1
48,2,0.12,10,0.4,0.25,0,NA,NA,NA,NA,-1
64,6,0.1,1,0.2,1.5,36,0.265267176,0.061068702,0.398854962,0.27480916,5
24,4,0.09,10,0.9,1.25,8,0.444444444,0.111111111,0.222222222,0.222222222,2.5
16,6,0.13,10,0.4,0.5,1,NA,NA,NA,NA,0
64,4,0.13,0.1,0.3,0.25,5,0.571428571,0.285714286,0,0.142857143,2.5
64,4,0.13,0.5,0.5,1.75,19,0.423728814,0.06779661,0.203389831,0.305084746,4.5625
16,8,0.09,1,0.4,1.75,9,0.3,0,0.5,0.2,2
24,4,0.13,0.1,0.8,1.5,5,0.333333333,0.333333333,0,0.333333333,2.25
64,6,0.12,0.1,0.8,1,6,0.333333333,0.166666667,0.166666667,0.333333333,2
24,8,0.11,10,0.8,2,14,0.169230769,0.030769231,0.338461538,0.461538462,2.166666667
16,6,0.11,1,0.3,0.25,2,NA,NA,NA,NA,0
64,6,0.09,1,0.3,2,42,0.30155642,0.112840467,0.339818418,0.245784695,4.137657585
16,6,0.11,0.1,0.9,1.75,11,0.307692308,0.076923077,0.192307692,0.423076923,2.5
16,2,0.13,1,0.9,1.75,2,NA,NA,NA,NA,1
32,4,0.13,10,0.2,1.5,14,0.222222222,0.083333333,0.25,0.444444444,5.5
16,8,0.12,2,0.4,1,6,NA,NA,NA,NA,0
24,4,0.13,0.1,0.6,1,10,0.28125,0.03125,0.375,0.3125,2.5
48,2,0.13,0.1,0.1,0.75,13,0.256410256,0.217948718,0.179487179,0.346153846,3.111111111
64,2,0.09,0.1,0.1,0.5,7,0.333333333,0,0.222222222,0.444444444,2.5
64,6,0.11,0.5,0.3,0.5,14,0.230769231,0.025641026,0.333333333,0.41025641,2.5
24,8,0.13,10,0.3,0.75,10,0.545454545,0,0.363636364,0.090909091,1.75
32,4,0.13,2,0.9,0.25,0,NA,NA,NA,NA,-1
16,4,0.12,0.5,0.1,0.25,2,NA,NA,NA,NA,1
24,8,0.1,0.1,0.3,1.5,11,0.2,0.15,0.5,0.15,1.7
64,4,0.13,0.1,0.6,1.25,27,0.32718894,0.125960061,0.281105991,0.265745008,3.53119213
64,6,0.09,1,0.1,0.5,13,0.305555556,0.083333333,0.277777778,0.333333333,2.833333333
64,4,0.12,0.5,0.8,0.25,1,NA,NA,NA,NA,0
32,6,0.13,10,0.2,1.75,20,0.3375,0.1125,0.25,0.3,3.022569444
64,2,0.12,0.1,0.5,1,4,0,0.5,0.5,0,1.333333333
24,8,0.1,10,0.8,1.25,9,0.352941176,0.058823529,0.529411765,0.058823529,1.666666667
64,6,0.11,1,0.4,0.5,10,0.333333333,0.037037037,0.407407407,0.222222222,2.4
64,4,0.13,0.5,0.1,0.25,11,0.444444444,0.2,0.2,0.155555556,3.555555556
64,8,0.1,10,0.4,0.25,1,NA,NA,NA,NA,0
64,2,0.12,0.1,0.9,1.75,8,0.294117647,0.117647059,0.117647059,0.470588235,3
32,8,0.13,1,0.9,0.5,7,0.5,0.25,0.25,0,2
48,8,0.1,10,0.8,1.25,19,0.2,0.092307692,0.2,0.507692308,2.5
64,2,0.09,2,0.9,0.5,0,NA,NA,NA,NA,-1
24,6,0.1,2,0.1,1,10,0.384615385,0.076923077,0.230769231,0.307692308,3
24,2,0.12,0.1,0.3,2,11,0.066666667,0.111111111,0.111111111,0.711111111,2.333333333
64,6,0.1,2,0.3,0.75,18,0.318584071,0.10619469,0.256637168,0.318584071,2.5
48,8,0.12,0.1,0.6,0.5,8,0.25,0.222222222,0.138888889,0.388888889,2.4375
64,8,0.12,10,0.9,1,20,0.315602837,0.134751773,0.322695035,0.226950355,3
32,8,0.12,2,0.7,1.75,19,0.240641711,0.13368984,0.331550802,0.294117647,2.53443287
48,2,0.1,0.1,0.8,1.5,12,0.5,0.113636364,0.159090909,0.227272727,4.333333333
24,4,0.1,10,0.2,2,18,0.25,0.111842105,0.322368421,0.315789474,2.333333333
24,6,0.09,10,0.5,2,11,0.37037037,0.037037037,0.222222222,0.37037037,2.5
48,8,0.09,2,0.4,0.75,21,0.271777003,0.108013937,0.344947735,0.275261324,2.48735119
16,2,0.12,2,0.2,0.5,3,0,0,0,1,1
64,8,0.11,10,0.9,1.5,26,0.35,0.09,0.28,0.28,3.512542867
64,8,0.09,1,0.6,0.75,9,0.5,0,0.25,0.25,2
64,6,0.11,2,0.6,1.25,16,0.376068376,0.11965812,0.273504274,0.230769231,3.766071429
48,2,0.12,1,0.5,0.25,2,NA,NA,NA,NA,0
32,8,0.12,10,0.2,2,25,0.323450135,0.099730458,0.334231806,0.242587601,2.539285714
48,6,0.11,0.5,0.9,0.5,4,0,0,0,1,1
32,6,0.11,0.5,0.2,2,19,0.341317365,0.077844311,0.305389222,0.275449102,3
48,6,0.12,0.5,0.2,0.25,8,0.095238095,0.095238095,0.19047619,0.619047619,2
24,2,0.11,2,0.3,0.75,1,NA,NA,NA,NA,0
64,6,0.11,0.1,0.5,0.25,2,NA,NA,NA,NA,1
32,8,0.09,0.5,0.6,1,5,0,0,0.5,0.5,1
24,4,0.11,2,0.2,0.25,0,NA,NA,NA,NA,-1
24,6,0.1,0.5,0.6,1.75,11,0.176470588,0,0.352941176,0.470588235,2
32,2,0.11,10,0.6,0.25,0,NA,NA,NA,NA,-1
16,8,0.12,0.5,0.6,1.25,6,0,0,0.5,0.5,1
48,8,0.12,1,0.2,0.5,11,0.222222222,0.259259259,0.259259259,0.259259259,2.225
16,4,0.11,0.1,0.8,1,2,NA,NA,NA,NA,0
16,8,0.09,0.1,0.3,0.75,6,0,0,1,0,1
48,6,0.12,1,0.4,1.5,21,0.329032258,0.077419355,0.296774194,0.296774194,3.666666667
64,8,0.09,10,0.8,0.5,6,1,0,0,0,2
48,8,0.11,0.1,0.3,1.25,18,0.326797386,0.124183007,0.320261438,0.22875817,3.001157407
64,2,0.13,2,0.3,1.75,37,0.217464316,0.153652393,0.354324097,0.274559194,4.644121312
64,6,0.11,1,0.2,0.5,12,0.223529412,0.105882353,0.364705882,0.305882353,2.133333333
32,8,0.1,10,0.6,1.5,17,0.291262136,0.067961165,0.300970874,0.339805825,2.266666667
48,6,0.09,2,0.6,1.5,19,0.314285714,0.057142857,0.4,0.228571429,3
