N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
64,8,0.11,0.5,0.4,0.75,21,0.283505155,0.097938144,0.319587629,0.298969072,2
64,2,0.1,1,0.9,1,16,0.393162393,0.102564103,0.256410256,0.247863248,2
16,6,0.11,1,0.1,2,10,0.137931034,0.034482759,0.275862069,0.551724138,2
48,6,0.09,0.1,0.5,1.75,23,0.331325301,0.048192771,0.253012048,0.36746988,3
32,6,0.12,1,0.9,0.75,4,NA,NA,NA,NA,1
64,6,0.11,1,0.1,1.25,41,0.27574048,0.100141044,0.35190409,0.272214386,3
64,4,0.13,1,0.7,1,7,0.230769231,0.153846154,0.153846154,0.461538462,2
48,2,0.11,10,0.1,1.25,20,0.347222222,0.138888889,0.236111111,0.277777778,4
16,6,0.09,0.1,0.8,0.25,0,NA,NA,NA,NA,-1
64,4,0.11,0.5,0.2,0.75,21,0.323809524,0.114285714,0.357142857,0.204761905,3
32,8,0.13,0.1,0.6,1,14,0.341176471,0.117647059,0.282352941,0.258823529,2
64,8,0.12,2,0.6,0.25,9,0.193548387,0.064516129,0.387096774,0.35483871,1
16,4,0.1,0.1,0.9,2,2,NA,NA,NA,NA,1
24,8,0.12,10,0.1,0.5,6,NA,NA,NA,NA,1
32,8,0.1,0.1,0.8,2,16,0.396226415,0.037735849,0.301886792,0.264150943,2
24,8,0.12,1,0.9,0.25,1,NA,NA,NA,NA,0
24,4,0.13,2,0.6,2,9,0.272727273,0.181818182,0.090909091,0.454545455,2
16,4,0.12,0.5,0.7,0.25,1,NA,NA,NA,NA,0
16,4,0.12,10,0.1,1.75,6,0.666666667,0,0,0.333333333,2
24,8,0.11,2,0.4,0.5,6,0.333333333,0,0.166666667,0.5,2
24,4,0.12,2,0.1,0.25,4,0.5,0,0.5,0,1
48,4,0.09,1,0.6,0.75,6,0.4,0,0.4,0.2,2
64,8,0.11,10,0.4,0.5,13,0.397590361,0.156626506,0.313253012,0.13253012,2
64,6,0.1,1,0.8,0.75,3,0,0,1,0,1
16,4,0.1,1,0.2,1,3,1,0,0,0,2
16,4,0.12,0.1,0.4,0.25,2,NA,NA,NA,NA,1
64,4,0.09,0.5,0.2,1,24,0.324324324,0.092664093,0.293436293,0.28957529,3
48,2,0.1,0.1,0.8,1,0,NA,NA,NA,NA,-1
32,6,0.09,10,0.9,1.5,8,0.153846154,0.153846154,0.461538462,0.230769231,1
32,4,0.13,0.5,0.3,1.75,13,0.4,0.138461538,0.169230769,0.292307692,3
24,4,0.09,2,0.7,0.75,7,0.2,0,0.4,0.4,2
64,8,0.12,1,0.8,1,16,0.274074074,0.111111111,0.311111111,0.303703704,2
64,4,0.09,0.5,0.8,1.5,1,NA,NA,NA,NA,0
32,2,0.09,0.5,0.3,1.25,6,0.375,0,0.125,0.5,2
32,8,0.1,0.5,0.4,0.75,10,0.266666667,0.066666667,0.466666667,0.2,1
48,8,0.11,1,0.5,1.75,24,0.354545455,0.109090909,0.3,0.236363636,2
24,6,0.11,0.5,0.1,1.75,12,0.355263158,0.118421053,0.368421053,0.157894737,2
24,4,0.1,1,0.7,0.75,6,0.222222222,0.555555556,0.222222222,0,1
64,6,0.12,0.5,0.9,1.25,2,NA,NA,NA,NA,0
48,8,0.09,2,0.6,2,17,0.397435897,0.076923077,0.205128205,0.320512821,3
48,8,0.11,1,0.2,2,20,0.207048458,0.0969163,0.36123348,0.334801762,2
32,6,0.11,2,0.6,0.25,2,NA,NA,NA,NA,0
24,8,0.12,1,0.2,1,9,0.545454545,0.090909091,0.363636364,0,2
48,4,0.1,0.1,0.4,1.25,16,0.273972603,0.157534247,0.246575342,0.321917808,2
48,4,0.09,0.1,0.7,0.5,2,NA,NA,NA,NA,1
64,4,0.1,2,0.5,1,9,0.5,0.277777778,0.111111111,0.111111111,3
32,6,0.1,0.5,0.5,0.25,3,NA,NA,NA,NA,1
64,4,0.11,1,0.5,1,12,0.3125,0.083333333,0.166666667,0.4375,2
16,4,0.09,1,0.4,0.25,2,NA,NA,NA,NA,0
48,8,0.11,1,0.8,0.5,7,0.133333333,0.2,0.2,0.466666667,1
64,2,0.13,10,0.4,1.75,28,0.26335175,0.101289134,0.340699816,0.2946593,4
16,8,0.12,0.1,0.5,1.5,8,0.333333333,0,0.333333333,0.333333333,1
48,4,0.09,1,0.1,1.5,19,0.428571429,0.044642857,0.294642857,0.232142857,4
24,4,0.11,1,0.5,0.25,4,0,1,0,0,1
16,6,0.13,0.1,0.6,1,3,NA,NA,NA,NA,0
48,4,0.09,1,0.7,1.5,19,0.35678392,0.115577889,0.231155779,0.296482412,3
64,8,0.1,1,0.6,1,26,0.380062305,0.105919003,0.242990654,0.271028037,3
48,6,0.09,2,0.9,1.75,16,0.268292683,0.085365854,0.353658537,0.292682927,3
64,2,0.11,0.1,0.7,0.75,3,NA,NA,NA,NA,1
32,8,0.1,0.1,0.8,1.75,15,0.386363636,0.022727273,0.318181818,0.272727273,2
24,2,0.12,0.1,0.6,1.5,4,0.5,0,0,0.5,2
64,8,0.1,0.1,0.4,0.5,13,0.366666667,0.116666667,0.266666667,0.25,2
24,6,0.09,0.1,0.1,1.5,12,0.228571429,0.171428571,0.371428571,0.228571429,2
64,4,0.09,0.1,0.2,1.25,31,0.353125,0.071875,0.225,0.35,5
64,2,0.12,0.5,0.2,1.25,6,0.466666667,0.333333333,0.133333333,0.066666667,2
64,2,0.09,10,0.4,1.25,15,0.325301205,0.168674699,0.313253012,0.192771084,3
48,2,0.09,2,0.4,0.5,7,0.666666667,0.111111111,0.111111111,0.111111111,3
48,2,0.1,0.1,0.5,0.5,1,NA,NA,NA,NA,0
32,8,0.11,0.1,0.6,2,11,0.52173913,0,0.217391304,0.260869565,3
16,4,0.1,2,0.6,1.5,7,0.1,0.1,0.6,0.2,1
48,2,0.09,0.1,0.5,0.5,1,NA,NA,NA,NA,0
16,4,0.11,10,0.9,1.75,2,NA,NA,NA,NA,0
16,2,0.09,2,0.6,1.5,7,0.428571429,0,0,0.571428571,3
48,4,0.11,0.1,0.4,1,5,0,0.285714286,0.571428571,0.142857143,1
32,2,0.1,10,0.5,2,8,0.230769231,0.153846154,0.307692308,0.307692308,2
16,6,0.09,1,0.6,1,6,0.666666667,0,0,0.333333333,2
16,6,0.1,0.5,0.3,2,6,0,0,0.5,0.5,1
16,2,0.11,1,0.1,0.25,0,NA,NA,NA,NA,-1
32,8,0.12,10,0.5,1,10,0.272727273,0.151515152,0.303030303,0.272727273,2
24,2,0.09,0.1,0.4,1,5,0.5,0,0.25,0.25,2
64,4,0.1,10,0.8,0.75,8,0.34375,0.21875,0.25,0.1875,2
48,6,0.12,0.1,0.9,0.25,1,NA,NA,NA,NA,0
32,4,0.09,10,0.1,1.25,19,0.342105263,0.013157895,0.184210526,0.460526316,3
48,8,0.11,0.1,0.5,0.25,5,NA,NA,NA,NA,1
24,4,0.13,10,0.1,1.25,11,0.458333333,0.083333333,0.333333333,0.125,3
32,6,0.1,0.5,0.3,1.25,18,0.288659794,0.041237113,0.340206186,0.329896907,2
16,8,0.09,0.5,0.7,1.75,13,0.097222222,0.041666667,0.513888889,0.347222222,2
64,4,0.09,0.1,0.6,1,24,0.388185654,0.097046414,0.261603376,0.253164557,2
48,4,0.09,2,0.4,0.5,8,0.380952381,0.047619048,0.285714286,0.285714286,2
48,2,0.13,2,0.3,0.25,0,NA,NA,NA,NA,-1
24,2,0.1,0.5,0.4,0.25,0,NA,NA,NA,NA,-1
64,2,0.11,1,0.8,0.5,0,NA,NA,NA,NA,-1
48,2,0.13,0.1,0.2,0.5,4,0,0,0,1,1
16,4,0.12,10,0.5,2,7,0.5,0.166666667,0.25,0.083333333,2
32,6,0.11,2,0.6,1.25,11,0.173913043,0.086956522,0.260869565,0.47826087,2
48,6,0.1,0.5,0.3,1.25,21,0.268181818,0.15,0.336363636,0.245454545,3
32,4,0.12,10,0.3,1.25,19,0.326271186,0.169491525,0.271186441,0.233050847,2
24,4,0.12,0.5,0.3,1,10,0.184210526,0.289473684,0.315789474,0.210526316,3
32,8,0.13,0.1,0.1,1.25,20,0.288343558,0.098159509,0.319018405,0.294478528,3
48,8,0.1,0.1,0.5,0.75,11,0.342857143,0.171428571,0.2,0.285714286,3
24,8,0.1,0.1,0.9,1.5,10,0.461538462,0,0.230769231,0.307692308,2
32,8,0.1,2,0.9,0.25,2,NA,NA,NA,NA,0
24,8,0.13,2,0.5,1.25,5,NA,NA,NA,NA,1
24,4,0.13,0.1,0.8,1.75,12,0.351351351,0.054054054,0.324324324,0.27027027,4
16,4,0.13,10,0.1,0.75,14,0.359375,0.078125,0.21875,0.34375,2
16,2,0.11,0.5,0.9,0.75,1,NA,NA,NA,NA,0
32,6,0.09,10,0.5,1,8,0.111111111,0,0.666666667,0.222222222,2
16,6,0.09,0.1,0.5,1,3,NA,NA,NA,NA,1
48,2,0.1,10,0.7,2,7,0.571428571,0,0.142857143,0.285714286,2
48,4,0.11,2,0.2,1,21,0.376623377,0.11038961,0.220779221,0.292207792,3
64,2,0.09,0.5,0.6,0.5,3,1,0,0,0,2
24,2,0.1,0.5,0.1,1,10,0.131578947,0.078947368,0.184210526,0.605263158,2
64,8,0.11,10,0.6,1.25,18,0.349315068,0.089041096,0.260273973,0.301369863,2
48,4,0.09,10,0.1,0.75,20,0.300613497,0.09202454,0.282208589,0.325153374,3
32,8,0.1,0.5,0.5,0.5,7,0.3,0.2,0.2,0.3,2
24,2,0.12,10,0.1,0.75,3,1,0,0,0,2
48,8,0.11,0.1,0.9,1,13,0.310810811,0.121621622,0.22972973,0.337837838,3
24,2,0.09,0.5,0.3,0.75,2,NA,NA,NA,NA,1
32,6,0.09,0.1,0.5,1.25,13,0.222222222,0.074074074,0.259259259,0.444444444,2
24,4,0.1,10,0.9,0.75,1,NA,NA,NA,NA,0
24,4,0.11,0.1,0.6,1.75,8,0.333333333,0,0.333333333,0.333333333,2
24,8,0.09,10,0.3,0.25,6,0,0,0,1,1
24,2,0.11,0.1,0.5,1.5,1,NA,NA,NA,NA,0
64,4,0.13,0.5,0.9,0.5,10,0.242424242,0.060606061,0.454545455,0.242424242,2
32,4,0.09,0.5,0.6,1.5,11,0.285714286,0.142857143,0.142857143,0.428571429,3
48,6,0.13,10,0.7,0.25,4,0.333333333,0.333333333,0.333333333,0,1
32,8,0.13,10,0.5,0.5,5,0.333333333,0.333333333,0,0.333333333,2
64,4,0.09,0.1,0.5,1,21,0.316831683,0.113861386,0.272277228,0.297029703,3
24,6,0.1,2,0.1,2,14,0.225806452,0.096774194,0.387096774,0.290322581,1
32,2,0.1,10,0.4,1,5,0.5,0.166666667,0.166666667,0.166666667,2
16,8,0.09,0.1,0.8,0.5,2,NA,NA,NA,NA,0
16,4,0.12,0.1,0.6,0.5,1,NA,NA,NA,NA,0
64,8,0.11,0.1,0.6,0.5,7,0.5,0,0.333333333,0.166666667,2
16,6,0.09,0.5,0.2,0.5,4,1,0,0,0,2
16,6,0.1,0.5,0.4,1.5,5,NA,NA,NA,NA,1
64,2,0.11,0.5,0.4,0.25,0,NA,NA,NA,NA,-1
32,6,0.12,0.5,0.9,1.5,10,0.302325581,0.162790698,0.302325581,0.23255814,2
32,4,0.12,1,0.6,1.75,17,0.333333333,0.09375,0.229166667,0.34375,2
16,6,0.12,0.5,0.7,0.25,0,NA,NA,NA,NA,-1
48,4,0.13,0.5,0.5,0.5,6,0.5,0.3,0.1,0.1,3
24,8,0.12,10,0.6,1.75,10,0.357142857,0.142857143,0.142857143,0.357142857,2
16,6,0.09,1,0.8,0.5,1,NA,NA,NA,NA,0
48,8,0.1,0.1,0.1,0.25,12,0.275862069,0,0.275862069,0.448275862,2
32,4,0.13,10,0.3,0.5,5,0.333333333,0.333333333,0.333333333,0,1
32,2,0.11,0.1,0.5,0.75,3,NA,NA,NA,NA,1
64,8,0.09,10,0.9,1.25,19,0.233082707,0.097744361,0.240601504,0.428571429,3
16,8,0.11,0.1,0.7,0.75,4,NA,NA,NA,NA,0
48,8,0.12,0.5,0.5,0.25,3,NA,NA,NA,NA,0
24,8,0.13,0.5,0.2,1.25,14,0.3125,0,0.4375,0.25,2
24,8,0.12,0.5,0.7,1.5,7,0.5,0,0,0.5,2
16,8,0.11,2,0.9,2,6,0.333333333,0.222222222,0.444444444,0,1
64,4,0.11,10,0.3,1.75,37,0.341568206,0.10311493,0.30075188,0.254564984,3
16,4,0.12,1,0.6,0.25,4,NA,NA,NA,NA,1
24,6,0.09,2,0.1,1.75,18,0.341772152,0.050632911,0.253164557,0.35443038,2
24,6,0.1,10,0.5,0.75,6,0.142857143,0.142857143,0.285714286,0.428571429,2
32,6,0.1,1,0.5,1.75,14,0.183673469,0.102040816,0.285714286,0.428571429,2
16,2,0.09,10,0.8,1.75,7,0.5,0,0.1,0.4,3
24,2,0.11,2,0.6,0.5,0,NA,NA,NA,NA,-1
32,6,0.09,2,0.5,1,7,0.571428571,0,0.285714286,0.142857143,2
64,6,0.12,10,0.8,2,24,0.354231975,0.115987461,0.294670846,0.235109718,3
64,4,0.11,10,0.5,1.25,19,0.341991342,0.142857143,0.242424242,0.272727273,3
16,2,0.09,0.1,0.7,1.75,1,NA,NA,NA,NA,0
32,8,0.1,1,0.2,1.5,12,0.285714286,0.057142857,0.228571429,0.428571429,2
32,2,0.11,0.5,0.2,2,23,0.29022082,0.141955836,0.309148265,0.258675079,3
48,2,0.12,2,0.3,2,27,0.371364653,0.102908277,0.252796421,0.272930649,3
32,2,0.11,0.5,0.9,1.5,11,0.333333333,0.186666667,0.266666667,0.213333333,3
64,2,0.11,0.1,0.6,0.25,1,NA,NA,NA,NA,0
16,4,0.13,0.5,0.9,0.25,1,NA,NA,NA,NA,0
24,8,0.13,2,0.2,0.25,7,0,0,0.8,0.2,1
48,4,0.09,10,0.5,2,19,0.31496063,0.102362205,0.236220472,0.346456693,3
16,8,0.13,10,0.4,1.5,10,0.2,0.1,0.7,0,1
64,4,0.12,0.5,0.6,0.5,10,0.151898734,0.329113924,0.253164557,0.265822785,2
16,8,0.13,2,0.4,0.75,3,1,0,0,0,2
16,4,0.09,0.5,0.8,1.75,2,NA,NA,NA,NA,0
64,4,0.11,0.5,0.5,2,23,0.334710744,0.082644628,0.247933884,0.334710744,4
24,8,0.12,2,0.1,1.5,15,0.336842105,0.168421053,0.326315789,0.168421053,2
24,6,0.09,10,0.7,0.5,6,0.333333333,0,0.166666667,0.5,2
24,8,0.11,1,0.2,0.75,10,0.186046512,0.093023256,0.558139535,0.162790698,2
32,4,0.11,0.1,0.8,1.75,4,0,0,0,1,1
64,2,0.09,0.1,0.9,1.25,3,NA,NA,NA,NA,1
64,2,0.09,1,0.6,1.5,13,0.268656716,0.28358209,0.149253731,0.298507463,3
24,4,0.09,1,0.5,1.5,5,0,0,0.75,0.25,1
64,4,0.09,1,0.4,1,9,0.545454545,0.090909091,0.181818182,0.181818182,3
64,4,0.09,2,0.4,0.25,4,0,0,1,0,1
16,4,0.09,2,0.6,1.75,10,0.25,0.0625,0.34375,0.34375,2
64,2,0.12,0.5,0.6,0.5,0,NA,NA,NA,NA,-1
32,2,0.12,0.1,0.3,0.75,7,0.533333333,0.133333333,0.133333333,0.2,2
32,8,0.13,1,0.5,0.5,3,NA,NA,NA,NA,0
48,4,0.13,1,0.9,2,23,0.311740891,0.180161943,0.236842105,0.271255061,2
32,6,0.13,0.5,0.1,0.75,12,0.4,0.033333333,0.3,0.266666667,2
24,4,0.13,10,0.5,2,13,0.31884058,0.115942029,0.333333333,0.231884058,2
64,2,0.12,10,0.9,0.5,4,0,0,0.5,0.5,1
64,4,0.12,0.5,0.3,1.75,35,0.290055249,0.136049724,0.279696133,0.294198895,2
24,6,0.09,0.5,0.9,0.75,0,NA,NA,NA,NA,-1
24,8,0.1,2,0.3,1,2,NA,NA,NA,NA,1
16,6,0.1,1,0.4,1.25,7,0.176470588,0.176470588,0.529411765,0.117647059,1
24,2,0.11,2,0.5,2,6,0.5,0,0.25,0.25,2
24,4,0.1,10,0.1,1.25,11,0.272727273,0.136363636,0.363636364,0.227272727,3
48,2,0.12,10,0.1,2,23,0.3875,0.1125,0.245833333,0.254166667,4
64,8,0.12,10,0.8,1.5,20,0.36875,0.10625,0.24375,0.28125,2
64,6,0.09,10,0.7,1.5,29,0.319642857,0.108928571,0.2875,0.283928571,3
32,2,0.1,0.5,0.2,1.75,21,0.352941176,0.090497738,0.199095023,0.357466063,3
24,8,0.12,2,0.4,1.5,11,0.371428571,0.2,0.342857143,0.085714286,2
32,8,0.09,1,0.2,1.75,19,0.36196319,0.085889571,0.312883436,0.239263804,3
24,2,0.13,10,0.8,2,4,0,0.5,0,0.5,1
16,6,0.1,10,0.5,1,3,0,1,0,0,1
64,4,0.1,0.5,0.6,1.25,13,0.428571429,0.035714286,0.25,0.285714286,3
48,2,0.13,10,0.2,0.25,2,NA,NA,NA,NA,1
32,4,0.11,2,0.2,0.75,16,0.260162602,0.12195122,0.357723577,0.260162602,2
24,4,0.1,2,0.3,1.25,11,0.523809524,0,0.238095238,0.238095238,3
48,6,0.12,2,0.2,2,29,0.314578005,0.109974425,0.265984655,0.309462916,3
24,6,0.13,10,0.8,0.5,1,NA,NA,NA,NA,0
24,8,0.11,1,0.4,0.25,1,NA,NA,NA,NA,0
32,6,0.1,2,0.9,0.5,3,NA,NA,NA,NA,0
64,6,0.1,0.1,0.8,0.5,6,0.307692308,0.230769231,0.153846154,0.307692308,2
24,2,0.09,2,0.4,1,0,NA,NA,NA,NA,-1
24,8,0.11,0.5,0.4,2,13,0.092592593,0.055555556,0.277777778,0.574074074,2
48,4,0.11,10,0.9,0.25,1,NA,NA,NA,NA,0
32,4,0.12,2,0.2,1.5,11,0.274509804,0.058823529,0.352941176,0.31372549,2
48,4,0.09,10,0.8,1.75,9,0.545454545,0.272727273,0.090909091,0.090909091,4
48,6,0.11,0.5,0.1,0.25,7,0,0.111111111,0.333333333,0.555555556,1
24,2,0.1,10,0.1,2,7,0.157894737,0.210526316,0.421052632,0.210526316,2
16,8,0.1,2,0.6,1,4,NA,NA,NA,NA,1
24,2,0.1,2,0.3,0.25,1,NA,NA,NA,NA,0
16,4,0.12,0.5,0.8,0.25,3,NA,NA,NA,NA,1
32,2,0.11,2,0.5,2,10,0.382352941,0.205882353,0.147058824,0.264705882,3
48,8,0.11,10,0.2,1,19,0.307142857,0.085714286,0.314285714,0.292857143,2
48,6,0.09,10,0.4,2,30,0.286089239,0.083989501,0.330708661,0.299212598,2
64,2,0.09,2,0.7,0.25,1,NA,NA,NA,NA,0
32,8,0.1,0.1,0.4,2,16,0.214285714,0.114285714,0.328571429,0.342857143,3
32,4,0.1,1,0.3,0.5,3,1,0,0,0,2
16,4,0.11,0.5,0.2,0.25,1,NA,NA,NA,NA,0
32,6,0.1,10,0.1,0.5,7,0.571428571,0,0.142857143,0.285714286,3
32,8,0.09,2,0.3,0.25,9,0.44,0.2,0.28,0.08,2
24,2,0.11,0.1,0.1,2,15,0.275229358,0.128440367,0.19266055,0.403669725,2
16,8,0.09,2,0.4,0.5,4,0,0,0.5,0.5,1
48,6,0.1,0.5,0.9,2,6,0.6,0.1,0.1,0.2,2
64,8,0.11,10,0.4,2,34,0.350844278,0.091932458,0.30956848,0.247654784,3
24,4,0.11,0.1,0.7,0.25,0,NA,NA,NA,NA,-1
16,8,0.1,0.5,0.9,0.5,4,NA,NA,NA,NA,0
64,2,0.1,0.5,0.5,1,3,0,1,0,0,1
48,2,0.11,2,0.4,0.5,0,NA,NA,NA,NA,-1
48,4,0.12,2,0.6,0.75,4,0,0,0.5,0.5,1
32,6,0.1,2,0.9,0.25,3,NA,NA,NA,NA,0
48,2,0.13,10,0.7,1.5,15,0.153061224,0.214285714,0.255102041,0.37755102,3
64,2,0.13,10,0.8,2,2,NA,NA,NA,NA,1
16,6,0.12,0.1,0.6,1,3,NA,NA,NA,NA,1
32,8,0.12,0.1,0.9,1,8,0.0625,0.0625,0.3125,0.5625,1
48,8,0.1,0.1,0.8,0.25,5,0,0,1,0,1
64,8,0.12,0.1,0.7,1,19,0.265765766,0.135135135,0.369369369,0.22972973,2
16,2,0.1,10,0.4,2,7,0.4375,0,0.3125,0.25,2
48,6,0.11,10,0.6,1.5,24,0.335311573,0.112759644,0.243323442,0.308605341,3
48,8,0.11,0.1,0.5,0.5,3,NA,NA,NA,NA,1
32,8,0.09,2,0.1,0.75,8,0.333333333,0,0.333333333,0.333333333,2
24,4,0.13,2,0.6,0.75,2,NA,NA,NA,NA,1
64,4,0.09,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
64,8,0.13,0.5,0.6,1.5,23,0.312655087,0.143920596,0.325062035,0.218362283,3
32,8,0.13,2,0.2,2,19,0.339130435,0.104347826,0.269565217,0.286956522,3
64,2,0.1,2,0.1,2,37,0.356834532,0.103597122,0.263309353,0.276258993,4
32,2,0.09,1,0.5,1.5,3,1,0,0,0,2
48,6,0.09,0.5,0.3,1,15,0.247311828,0.150537634,0.344086022,0.258064516,2
64,8,0.13,0.1,0.8,1.25,16,0.383561644,0.136986301,0.136986301,0.342465753,3
64,8,0.12,1,0.1,0.5,20,0.336134454,0.130252101,0.231092437,0.302521008,3
16,4,0.13,1,0.6,2,6,0.142857143,0.142857143,0.285714286,0.428571429,1
24,8,0.09,1,0.6,0.75,8,0.19047619,0.142857143,0.333333333,0.333333333,1
48,6,0.09,10,0.7,1.75,8,0.538461538,0,0.230769231,0.230769231,2
16,8,0.1,0.5,0.4,1.25,8,0.25,0.0625,0.4375,0.25,1
32,4,0.13,0.5,0.6,1.5,15,0.302521008,0.100840336,0.277310924,0.319327731,2
48,6,0.12,10,0.8,0.25,0,NA,NA,NA,NA,-1
16,4,0.09,1,0.3,1.75,7,0.25,0.166666667,0.166666667,0.416666667,2
64,4,0.09,1,0.8,1.75,30,0.383419689,0.085492228,0.277202073,0.25388601,3
64,8,0.09,0.5,0.2,1,16,0.303571429,0.071428571,0.214285714,0.410714286,3
64,4,0.09,10,0.8,1.25,7,0.272727273,0.272727273,0.090909091,0.363636364,2
48,2,0.13,1,0.4,1,2,NA,NA,NA,NA,1
32,8,0.09,1,0.5,1.5,8,0.238095238,0.19047619,0.380952381,0.19047619,2
16,2,0.1,2,0.5,0.75,3,NA,NA,NA,NA,1
24,2,0.09,0.1,0.3,0.5,0,NA,NA,NA,NA,-1
64,6,0.13,0.5,0.7,1.25,20,0.344660194,0.121359223,0.247572816,0.286407767,3
32,2,0.1,1,0.2,1,6,0.428571429,0.142857143,0,0.428571429,3
16,2,0.1,10,0.8,1.5,1,NA,NA,NA,NA,0
32,6,0.09,0.1,0.5,2,24,0.381188119,0.079207921,0.306930693,0.232673267,2
32,4,0.11,10,0.9,1.25,3,0,0,0,1,1
64,8,0.11,1,0.9,1.75,31,0.269879518,0.136144578,0.318072289,0.275903614,2
24,4,0.13,0.5,0.2,1.75,12,0.349206349,0.158730159,0.26984127,0.222222222,3
24,4,0.13,0.5,0.5,2,16,0.373913043,0.07826087,0.295652174,0.252173913,2
64,6,0.1,2,0.3,0.5,5,0,0.333333333,0.333333333,0.333333333,1
64,6,0.1,1,0.5,0.75,17,0.355371901,0.082644628,0.247933884,0.314049587,2
32,8,0.12,1,0.1,0.5,13,0.189189189,0.054054054,0.351351351,0.405405405,2
24,6,0.09,1,0.9,0.5,3,NA,NA,NA,NA,1
48,2,0.09,10,0.2,0.5,3,0,0,0,1,1
48,6,0.11,0.1,0.5,0.5,5,0.75,0,0.25,0,3
48,6,0.09,0.5,0.4,1.75,30,0.324275362,0.108695652,0.280797101,0.286231884,3
32,2,0.13,0.5,0.5,1.25,7,0.428571429,0.142857143,0.142857143,0.285714286,2
32,4,0.13,0.5,0.8,0.75,3,NA,NA,NA,NA,1
32,8,0.11,10,0.3,0.5,0,NA,NA,NA,NA,-1
48,4,0.1,1,0.1,0.75,16,0.220588235,0.117647059,0.257352941,0.404411765,2
64,8,0.1,0.5,0.9,0.75,16,0.381578947,0.118421053,0.223684211,0.276315789,2
32,2,0.09,10,0.7,0.75,6,0,0,0.5,0.5,1
64,8,0.12,2,0.3,1.5,30,0.259067358,0.117443869,0.390328152,0.233160622,4
24,6,0.1,0.1,0.5,2,9,0.4,0.133333333,0.466666667,0,2
24,6,0.09,0.1,0.9,1.25,4,0,0,1,0,1
64,8,0.09,10,0.2,0.25,0,NA,NA,NA,NA,-1
32,6,0.12,10,0.7,0.75,0,NA,NA,NA,NA,-1
48,2,0.13,0.1,0.7,2,9,0.5625,0.0625,0.25,0.125,3
64,2,0.09,0.5,0.6,0.25,0,NA,NA,NA,NA,-1
24,4,0.13,0.5,0.5,1.25,8,0,0,0.35,0.65,1
64,2,0.09,0.5,0.7,1.75,8,0.19047619,0.095238095,0.238095238,0.476190476,2
48,6,0.12,1,0.4,0.5,15,0.247524752,0.198019802,0.277227723,0.277227723,2
24,4,0.11,0.1,0.1,0.25,10,0.263157895,0.105263158,0.210526316,0.421052632,1
24,4,0.1,2,0.4,0.25,1,NA,NA,NA,NA,0
24,2,0.12,0.1,0.8,1.5,10,0.484848485,0.03030303,0.272727273,0.212121212,3
32,4,0.1,0.1,0.3,1.25,10,0.419354839,0.129032258,0.193548387,0.258064516,3
16,6,0.12,0.1,0.8,0.5,4,1,0,0,0,2
24,2,0.11,0.5,0.8,1.5,7,0.444444444,0.111111111,0.111111111,0.333333333,2
64,4,0.12,0.5,0.9,1,4,0,0,1,0,1
16,8,0.09,10,0.9,0.25,0,NA,NA,NA,NA,-1
24,2,0.11,0.5,0.7,1.25,4,0.666666667,0,0,0.333333333,2
64,2,0.12,2,0.2,1.5,11,0.41025641,0.102564103,0.153846154,0.333333333,3
16,4,0.12,0.5,0.7,1.75,6,0.166666667,0.333333333,0.166666667,0.333333333,2
48,8,0.13,1,0.1,0.5,13,0.339285714,0.142857143,0.178571429,0.339285714,2
24,4,0.13,0.5,0.5,1.75,10,0.344827586,0.137931034,0.344827586,0.172413793,2
32,6,0.1,2,0.7,1.25,5,0.333333333,0.333333333,0,0.333333333,2
64,4,0.12,10,0.4,1.25,22,0.371900826,0.173553719,0.267217631,0.187327824,3
32,6,0.11,0.1,0.5,0.5,6,0,0,0.333333333,0.666666667,1
24,8,0.12,1,0.8,0.25,2,NA,NA,NA,NA,0
48,6,0.13,2,0.9,0.75,11,0.405405405,0.108108108,0.189189189,0.297297297,3
16,8,0.09,0.1,0.6,0.5,4,NA,NA,NA,NA,1
48,8,0.13,10,0.9,0.25,2,NA,NA,NA,NA,0
48,8,0.11,1,0.9,1.25,11,0.378378378,0.081081081,0.378378378,0.162162162,2
16,4,0.12,2,0.3,1.75,11,0.344827586,0.068965517,0.413793103,0.172413793,2
16,6,0.13,2,0.1,0.5,2,NA,NA,NA,NA,0
16,2,0.12,1,0.7,1.75,4,NA,NA,NA,NA,1
24,8,0.13,0.1,0.1,0.5,5,0.333333333,0,0.333333333,0.333333333,1
48,4,0.09,1,0.5,0.25,6,0,0.25,0.5,0.25,1
24,6,0.12,0.5,0.7,1.5,11,0.25,0.178571429,0.321428571,0.25,1
16,6,0.1,0.5,0.4,0.25,1,NA,NA,NA,NA,0
16,6,0.12,1,0.5,0.5,5,0,0,0.5,0.5,1
24,6,0.11,10,0.4,2,18,0.317073171,0.113821138,0.308943089,0.260162602,2
16,2,0.13,1,0.3,2,4,0.5,0,0,0.5,2
16,4,0.13,10,0.6,2,5,0,0,0.25,0.75,1
64,8,0.1,10,0.1,0.25,7,0,0,0.5,0.5,1
64,2,0.1,10,0.5,2,40,0.314375987,0.09478673,0.264612954,0.326224329,3
24,6,0.12,0.5,0.5,0.25,2,NA,NA,NA,NA,0
64,6,0.11,2,0.6,1.75,36,0.265772871,0.134069401,0.321766562,0.278391167,3
